price,ipath,areaname,rating,citydistance,title,canonical,photo,resultsType,latitude,longitude,color
57,35026,"Midland,",81,3.5,Hawthorn Suites By Wyndham Midland,http://www.trivago.com/midland-35026/hotel,//imgec.trivago.com/itemimages/34/90/3490406_v1_isq.jpeg,"City - Texas, USA (53 Hotels)",31.96116,-102.14706,red
57,35026,"Midland,",81,3.5,Hawthorn Suites By Wyndham Midland,http://www.trivago.com/midland-35026/hotel,//imgec.trivago.com/itemimages/34/90/3490406_v1_isq.jpeg,"City - Texas, USA (53 Hotels)",31.96116,-102.14706,red
57,35037,"Cedar City,",74,1.8,Days Inn Cedar City,http://www.trivago.com/cedar-city-35037/hotel,//imgec.trivago.com/itemimages/74/04/74049_v1_isq.jpeg,"City - Utah, USA (37 Hotels)",37.657665,-113.0761,red
57,35047,"Salt Lake City,",75,6,Microtel Inn and Suites by Wyndham Salt Lake City Airport,http://www.trivago.com/salt-lake-city-35047/hotel,//imgec.trivago.com/itemimages/60/65/60658_v3_isq.jpeg,"City - Utah, USA (184 Hotels)",40.769997,-112.00282,red
57,35047,"Salt Lake City,",75,6,Microtel Inn and Suites by Wyndham Salt Lake City Airport,http://www.trivago.com/salt-lake-city-35047/hotel,//imgec.trivago.com/itemimages/60/65/60658_v3_isq.jpeg,"City - Utah, USA (184 Hotels)",40.769997,-112.00282,red
57,35047,"Salt Lake City,",56,7.1,Ramada Salt Lake City Airport Hotel,http://www.trivago.com/salt-lake-city-35047/hotel,//imgec.trivago.com/itemimages/66/57/66573_v4_isq.jpeg,"City - Utah, USA (184 Hotels)",40.77527,-112.0241,red
57,35117,"Spokane,",68,0.4,Tiki Lodge,http://www.trivago.com/spokane-35117/hotel,//imgec.trivago.com/itemimages/35/49/3549300_isq.jpeg,"City - Washington, USA (88 Hotels)",47.655003,-117.43325,red
57,53875,"Vancouver,",62,4,2400 Motel,http://www.trivago.com/vancouver-53875/hotel,//imgec.trivago.com/itemimages/61/46/614636_v3_isq.jpeg,"City - British Columbia, Canada (356 Hotels)",49.24097,-123.05677,red
57,53875,"Vancouver,",62,4,2400 Motel,http://www.trivago.com/vancouver-53875/hotel,//imgec.trivago.com/itemimages/61/46/614636_v3_isq.jpeg,"City - British Columbia, Canada (356 Hotels)",49.24097,-123.05677,red
57,70200,"Washington,",54,8,Americas Best Value Inn & Suites Washington,http://www.trivago.com/canonsburg-70200/hotel,//imgec.trivago.com/itemimages/64/70/64709_v3_isq.jpeg,"City - Pennsylvania, USA (4 Hotels)",40.16527,-80.27332,red
58,31028,"J�ms�, Western Finland, Finland",72,,J�ms�n Gasthaus,http://www.trivago.com/finland-31028/hotel,//imgec.trivago.com/itemimages/18/86/1886841_v2_isq.jpeg,Country - Europe (2172 Hotels),61.951183,25.019474,red
58,31028,"Kouvola, Southern Finland, Finland",85,,Ugrin Paikka,http://www.trivago.com/finland-31028/hotel,//imgec.trivago.com/itemimages/47/78/4778908_isq.jpeg,Country - Europe (2172 Hotels),60.73875,27.000122,red
58,31028,"Joensuu, Eastern Finland, Finland",81,,Hotel Greenstar,http://www.trivago.com/finland-31028/hotel,//imgec.trivago.com/itemimages/13/10/1310884_v5_isq.jpeg,Country - Europe (2172 Hotels),62.59902,29.761786,red
58,31485,"Gothenburg, V�stra G�talands l�n, Sweden",87,,Linn�platsens,http://www.trivago.com/sweden-31485/hotel,//imgec.trivago.com/itemimages/28/27/2827824_isq.jpeg,Country - Europe (4529 Hotels),57.690628,11.952498,red
58,31485,"Norsborg, Stockholms l�n, Sweden",71,,Longstay ,http://www.trivago.com/sweden-31485/hotel,//imgec.trivago.com/itemimages/27/86/2786123_v1_isq.jpeg,Country - Europe (4529 Hotels),59.25405,17.856104,red
58,33407,"Santa Cruz de la Sierra, Santa Cruz, Bolivia",69,,Las Americas,http://www.trivago.com/bolivia-33407/hotel,//imgec.trivago.com/itemimages/16/60/166051_v2_isq.jpeg,Country - Central and South America (794 Hotels),-17.780155,-63.183865,red
58,33407,"Sucre, Chuquisaca, Bolivia",81,,Colonial,http://www.trivago.com/bolivia-33407/hotel,//imgec.trivago.com/itemimages/86/42/864286_v1_isq.jpeg,Country - Central and South America (794 Hotels),-19.04873,-65.25995,red
58,33772,"Caracas, Distrito Federal, Venezuela",70,,The Hotel,http://www.trivago.com/venezuela-33772/hotel,//imgec.trivago.com/itemimages/13/51/1351348_v2_isq.jpeg,Country - Central and South America (791 Hotels),10.490344,-66.8642,red
58,33772,"Caracas, Distrito Federal, Venezuela",,,Miramar Suites,http://www.trivago.com/venezuela-33772/hotel,//imgec.trivago.com/itemimages/32/42/3242494_isq.jpeg,Country - Central and South America (791 Hotels),10.610574,-67.00969,red
58,34230,"Birmingham,",63,11.4,Oak Mountain Lodge at Inverness-Greystone,http://www.trivago.com/birmingham-34230/hotel,//imgec.trivago.com/itemimages/59/61/59611_v1_isq.jpeg,"City - Alabama, USA (90 Hotels)",33.4142,-86.66419,red
58,34230,"Birmingham,",63,11.4,Oak Mountain Lodge at Inverness-Greystone,http://www.trivago.com/birmingham-34230/hotel,//imgec.trivago.com/itemimages/59/61/59611_v1_isq.jpeg,"City - Alabama, USA (90 Hotels)",33.4142,-86.66419,red
58,34244,"Anchorage,",70,2.9,Puffin Inn,http://www.trivago.com/anchorage-34244/hotel,//imgec.trivago.com/itemimages/55/97/55975_v2_isq.jpeg,"City - Alaska, USA (172 Hotels)",61.18022,-149.93904,red
58,34244,"Anchorage,",70,2.9,Puffin Inn,http://www.trivago.com/anchorage-34244/hotel,//imgec.trivago.com/itemimages/55/97/55975_v2_isq.jpeg,"City - Alaska, USA (172 Hotels)",61.18022,-149.93904,red
58,34289,"Bakersfield,",66,1.4,Extended StayAmerica Bakersfield California Avenue,http://www.trivago.com/bakersfield-34289/hotel,//imgec.trivago.com/itemimages/63/25/63259_v1_isq.jpeg,"City - California, USA (62 Hotels)",35.369987,-119.04163,red
58,34289,"Bakersfield,",66,6.1,Americas Best Value Inn and Suites,http://www.trivago.com/bakersfield-34289/hotel,//imgec.trivago.com/itemimages/82/92/829246_v1_isq.jpeg,"City - California, USA (62 Hotels)",35.35472,-118.91254,red
58,34289,"Bakersfield,",66,1.4,Extended StayAmerica Bakersfield California Avenue,http://www.trivago.com/bakersfield-34289/hotel,//imgec.trivago.com/itemimages/63/25/63259_v1_isq.jpeg,"City - California, USA (62 Hotels)",35.369987,-119.04163,red
58,34289,"Bakersfield,",66,6.1,Americas Best Value Inn and Suites,http://www.trivago.com/bakersfield-34289/hotel,//imgec.trivago.com/itemimages/82/92/829246_v1_isq.jpeg,"City - California, USA (62 Hotels)",35.35472,-118.91254,red
58,34294,"Fresno,",68,2.1,Econo Lodge Fresno - North Parkway Drive,http://www.trivago.com/fresno-34294/hotel,//imgec.trivago.com/itemimages/71/92/71924_v1_isq.jpeg,"City - California, USA (75 Hotels)",36.748856,-119.82521,red
58,34294,"Fresno,",70,5.3,University Inn,http://www.trivago.com/fresno-34294/hotel,//imgec.trivago.com/itemimages/61/95/61959_v2_isq.jpeg,"City - California, USA (75 Hotels)",36.80788,-119.7395,red
58,34300,"Monterey,",74,2.2,Pacific Inn Monterey,http://www.trivago.com/monterey-34300/hotel,//imgec.trivago.com/itemimages/70/36/70363_v3_isq.jpeg,"City - California, USA (85 Hotels)",36.597046,-121.8552,red
58,34310,"San Luis Obispo,",66,0.1,Los Padres Inn,http://www.trivago.com/san-luis-obispo-34310/hotel,//imgec.trivago.com/itemimages/67/80/67807_v1_isq.jpeg,"City - California, USA (44 Hotels)",35.28637,-120.65384,red
58,34310,"San Luis Obispo,",44,0.7,Homestead Motel,http://www.trivago.com/san-luis-obispo-34310/hotel,//imgec.trivago.com/itemimages/12/06/1206833_v2_isq.jpeg,"City - California, USA (44 Hotels)",35.285908,-120.66576,red
58,34311,"Santa Barbara,",74,0.9,Orange Tree Inn,http://www.trivago.com/santa-barbara-34311/hotel,//imgec.trivago.com/itemimages/58/15/58156_v2_isq.jpeg,"City - California, USA (116 Hotels)",34.429955,-119.7131,red
58,34341,"Grand Junction,",86,1.8,El Palomino Motel,http://www.trivago.com/grand-junction-34341/hotel,//imgec.trivago.com/itemimages/17/20/1720681_v2_isq.jpeg,"City - Colorado, USA (47 Hotels)",39.077618,-108.53701,red
58,34401,"Tampa,",61,8.3,Red Roof Inn Tampa - Brandon,http://www.trivago.com/tampa-34401/hotel,//imgec.trivago.com/itemimages/78/38/78386_v1_isq.jpeg,"City - Florida, USA (233 Hotels)",27.9444,-82.3324,red
58,34401,"Tampa,",54,5.3,Homestead Studio Suites Tampa - North Airport,http://www.trivago.com/tampa-34401/hotel,//imgec.trivago.com/itemimages/64/86/64867_v3_isq.jpeg,"City - Florida, USA (233 Hotels)",27.997396,-82.54669,red
58,34461,"Idaho Falls,",69,0.9,FairBridge Inn & Suites,http://www.trivago.com/idaho-falls-34461/hotel,//imgec.trivago.com/itemimages/64/12/64123_v1_isq.jpeg,"City - Idaho, USA (39 Hotels)",43.5027,-112.04903,red
58,34489,"Springfield,",62,0.4,Mansion View Inn & Suites,http://www.trivago.com/springfield-34489/hotel,//imgec.trivago.com/itemimages/56/25/562566_v2_isq.jpeg,"City - Illinois, USA (53 Hotels)",39.79658,-89.65104,red
58,34501,"Indianapolis,",65,10.9,Extended Stay America Indianapolis-Northwest-College Park,http://www.trivago.com/indianapolis-34501/hotel,//imgec.trivago.com/itemimages/62/68/62684_v2_isq.jpeg,"City - Indiana, USA (292 Hotels)",39.918064,-86.22477,red
58,34501,"Indianapolis,",65,10.9,Extended Stay America Indianapolis-Northwest-College Park,http://www.trivago.com/indianapolis-34501/hotel,//imgec.trivago.com/itemimages/62/68/62684_v2_isq.jpeg,"City - Indiana, USA (292 Hotels)",39.918064,-86.22477,red
58,34524,"Des Moines,",75,6,Beacon Motel,http://www.trivago.com/des-moines-34524/hotel,//imgec.trivago.com/itemimages/45/27/4527318_isq.jpeg,"City - Iowa, USA (80 Hotels)",41.636166,-93.53277,red
58,34538,"Topeka,",69,4.2,Baymont Inn Suites Topeka,http://www.trivago.com/topeka-34538/hotel,//imgec.trivago.com/itemimages/89/97/899797_v1_isq.jpeg,"City - Kansas, USA (46 Hotels)",39.041935,-95.75947,red
58,34538,"Topeka,",69,4.2,Baymont Inn Suites Topeka,http://www.trivago.com/topeka-34538/hotel,//imgec.trivago.com/itemimages/89/97/899797_v1_isq.jpeg,"City - Kansas, USA (46 Hotels)",39.041935,-95.75947,red
58,34539,"Wichita,",81,4.5,Wichita Inn Airport,http://www.trivago.com/wichita-34539/hotel,//imgec.trivago.com/itemimages/12/43/1243837_v1_isq.jpeg,"City - Kansas, USA (134 Hotels)",37.67209,-97.41589,red
58,34539,"Park City,",79,7.1,Quality Inn & Suites Park City,http://www.trivago.com/wichita-34539/hotel,//imgec.trivago.com/itemimages/13/63/1363551_v1_isq.jpeg,"City - Kansas, USA (134 Hotels)",37.79132,-97.33044,red
58,34554,"Louisville,",79,5.4,Red Roof Inn Louisville Fair and Expo,http://www.trivago.com/louisville-34554/hotel,//imgec.trivago.com/itemimages/78/39/78396_v1_isq.jpeg,"City - Kentucky, USA (139 Hotels)",38.2005,-85.6874,red
58,34554,"Louisville,",77,12.1,Sleep Inn Louisville,http://www.trivago.com/louisville-34554/hotel,//imgec.trivago.com/itemimages/77/34/77345_v2_isq.jpeg,"City - Kentucky, USA (139 Hotels)",38.215908,-85.54178,red
58,34554,"Louisville,",79,5.4,Red Roof Inn Louisville Fair and Expo,http://www.trivago.com/louisville-34554/hotel,//imgec.trivago.com/itemimages/78/39/78396_v1_isq.jpeg,"City - Kentucky, USA (139 Hotels)",38.2005,-85.6874,red
58,34554,"Louisville,",77,12.1,Sleep Inn Louisville,http://www.trivago.com/louisville-34554/hotel,//imgec.trivago.com/itemimages/77/34/77345_v2_isq.jpeg,"City - Kentucky, USA (139 Hotels)",38.215908,-85.54178,red
58,34570,"New Orleans,",53,7.2,Knights Inn New Orleans,http://www.trivago.com/new-orleans-34570/hotel,//imgec.trivago.com/itemimages/74/20/74203_v3_isq.jpeg,"City - Louisiana, USA (340 Hotels)",30.035486,-89.97355,red
58,34570,"New Orleans,",68,4.1,Monte Carlo Motel,http://www.trivago.com/new-orleans-34570/hotel,//imgec.trivago.com/itemimages/0/0_v3_isq.jpeg,"City - Louisiana, USA (340 Hotels)",30.010866,-90.01814,red
58,34571,"Shreveport,",69,7.8,Howard Johnson Shreveport,http://www.trivago.com/shreveport-34571/hotel,//imgec.trivago.com/itemimages/63/22/63227_v1_isq.jpeg,"City - Louisiana, USA (55 Hotels)",32.451122,-93.857445,red
58,34571,"Shreveport,",69,7.8,Howard Johnson Shreveport,http://www.trivago.com/shreveport-34571/hotel,//imgec.trivago.com/itemimages/63/22/63227_v1_isq.jpeg,"City - Louisiana, USA (55 Hotels)",32.451122,-93.857445,red
58,34686,"Jackson,",72,4.8,Quality Inn & Suites Southwest,http://www.trivago.com/jackson-34686/hotel,//imgec.trivago.com/itemimages/69/86/69860_v3_isq.jpeg,"City - Mississippi, USA (65 Hotels)",32.29119,-90.26615,red
58,34686,"Jackson,",64,2.5,Super 8 Jackson Central,http://www.trivago.com/jackson-34686/hotel,//imgec.trivago.com/itemimages/56/31/563191_v1_isq.jpeg,"City - Mississippi, USA (65 Hotels)",32.289303,-90.22601,red
58,34694,"Tupelo,",75,4.3,Super 8 Tupelo Airport,http://www.trivago.com/tupelo-34694/hotel,//imgec.trivago.com/itemimages/75/40/75403_v1_isq.jpeg,"City - Mississippi, USA (39 Hotels)",34.308968,-88.78353,red
58,34706,"Kansas City,",69,15.3,Extended Stay America - Kansas City - Airport - Plaza Circle,http://www.trivago.com/kansas-city-34706/hotel,//imgec.trivago.com/itemimages/63/10/63106_v3_isq.jpeg,"City - Missouri, USA (159 Hotels)",39.305256,-94.68498,red
58,34716,"Springfield,",69,2.3,Lamplighter Inn & Suites South,http://www.trivago.com/springfield-34716/hotel,//imgec.trivago.com/itemimages/13/67/1367254_v2_isq.jpeg,"City - Missouri, USA (70 Hotels)",37.18234,-93.26202,red
58,34716,"Springfield,",71,2.6,HomeStay Inn Springfield,http://www.trivago.com/springfield-34716/hotel,//imgec.trivago.com/itemimages/71/42/71423_v1_isq.jpeg,"City - Missouri, USA (70 Hotels)",37.24439,-93.2621,red
58,34716,"Springfield,",80,2.6,Econo Lodge I-44 - Exit 80,http://www.trivago.com/springfield-34716/hotel,//imgec.trivago.com/itemimages/28/87/2887332_v1_isq.jpeg,"City - Missouri, USA (70 Hotels)",37.24439,-93.2621,red
58,34727,"Missoula,",64,0.9,Motel 6 Missoula East,http://www.trivago.com/missoula-34727/hotel,//imgec.trivago.com/itemimages/65/25/65253_isq.jpeg,"City - Montana, USA (69 Hotels)",46.869263,-113.98338,red
58,34735,"Council Bluffs,",79,6.2,Western Inn Council Bluffs,http://www.trivago.com/omaha-34735/hotel,//imgec.trivago.com/itemimages/55/95/55959_v1_isq.jpeg,"City - Nebraska, USA (113 Hotels)",41.242516,-95.82121,red
58,34784,"Las Cruces,",77,2.5,Quality Inn Las Cruces,http://www.trivago.com/las-cruces-34784/hotel,//imgec.trivago.com/itemimages/56/24/56244_v2_isq.jpeg,"City - New Mexico, USA (46 Hotels)",32.28468,-106.77517,red
58,34790,"Santa Fe,",73,15.8,Cities of Gold Casino,http://www.trivago.com/santa-fe-34790/hotel,//imgec.trivago.com/itemimages/56/92/56928_v1_isq.jpeg,"City - New Mexico, USA (231 Hotels)",35.889038,-106.065735,red
58,34830,"Charlotte,",70,3,Super 8 Charlotte Downtown,http://www.trivago.com/charlotte-34830/hotel,//imgec.trivago.com/itemimages/75/48/75486_v1_isq.jpeg,"City - North Carolina, USA (194 Hotels)",35.19596,-80.8794,red
58,34835,"Fayetteville,",85,6,Deluxe Inn,http://www.trivago.com/fayetteville-34835/hotel,//imgec.trivago.com/itemimages/11/33/1133873_v2_isq.jpeg,"City - North Carolina, USA (58 Hotels)",35.006245,-78.81491,red
58,34835,"Fayetteville,",85,6,Deluxe Inn,http://www.trivago.com/fayetteville-34835/hotel,//imgec.trivago.com/itemimages/11/33/1133873_v2_isq.jpeg,"City - North Carolina, USA (58 Hotels)",35.006245,-78.81491,red
58,34855,"Mandan,",,2.9,Colonial Motel And Rv Park,http://www.trivago.com/bismarck-34855/hotel,//imgec.trivago.com/itemimages/0/0_v3_isq.jpeg,"City - North Dakota, USA (36 Hotels)",46.808804,-100.8313,red
58,34864,"Columbus,",66,8.9,Extended Stay America Efficiency Studios Columbus-East,http://www.trivago.com/columbus-34864/hotel,//imgec.trivago.com/itemimages/69/23/69233_v2_isq.jpeg,"City - OH, USA (210 Hotels)",39.936474,-82.83212,red
58,34864,"Columbus,",63,9.1,Extended Stay America - Columbus - North,http://www.trivago.com/columbus-34864/hotel,//imgec.trivago.com/itemimages/63/39/63392_v2_isq.jpeg,"City - OH, USA (210 Hotels)",40.093792,-82.988266,red
58,34864,"Columbus,",71,8.3,Red Roof Inn Columbus West,http://www.trivago.com/columbus-34864/hotel,//imgec.trivago.com/itemimages/78/40/78404_v2_isq.jpeg,"City - OH, USA (210 Hotels)",39.98,-83.152,red
58,34894,"Tulsa,",62,5.1,Best Western Trade Winds Central Inn,http://www.trivago.com/tulsa-34894/hotel,//imgec.trivago.com/itemimages/69/33/69334_v1_isq.jpeg,"City - Oklahoma, USA (156 Hotels)",36.091366,-95.94215,red
58,34899,"Bend,",65,0.9,Mt. Bachelor Motel,http://www.trivago.com/bend-34899/hotel,//imgec.trivago.com/itemimages/0/0_v3_isq.jpeg,"City - Oregon, USA (89 Hotels)",44.073196,-121.30634,red
58,34911,"Portland,",62,5.6,Ramada Portland Airport,http://www.trivago.com/portland-34911/hotel,//imgec.trivago.com/itemimages/66/50/66507_v3_isq.jpeg,"City - Oregon, USA (189 Hotels)",45.567787,-122.578926,red
58,34911,"Portland,",62,5.6,Ramada Portland Airport,http://www.trivago.com/portland-34911/hotel,//imgec.trivago.com/itemimages/66/50/66507_v3_isq.jpeg,"City - Oregon, USA (189 Hotels)",45.567787,-122.578926,red
58,35002,"Nashville,",53,3,Econo Lodge Nashville,http://www.trivago.com/nashville-35002/hotel,//imgec.trivago.com/itemimages/55/42/55426_v3_isq.jpeg,"City - Tennessee, USA (233 Hotels)",36.204357,-86.77834,red
58,35002,"Nashville,",70,5.1,Econo Lodge North,http://www.trivago.com/nashville-35002/hotel,//imgec.trivago.com/itemimages/72/08/72082_v2_isq.jpeg,"City - Tennessee, USA (233 Hotels)",36.232887,-86.75752,red
58,35002,"Nashville,",44,3.1,Days Inn Nashville Airport,http://www.trivago.com/nashville-35002/hotel,//imgec.trivago.com/itemimages/62/40/62405_v3_isq.jpeg,"City - Tennessee, USA (233 Hotels)",36.134396,-86.72453,red
58,35013,"Dallas,",53,9.4,Motel 6 Dallas Northeast,http://www.trivago.com/dallas-35013/hotel,//imgec.trivago.com/itemimages/11/67/1167373_isq.jpeg,"City - Texas, USA (318 Hotels)",32.88243,-96.69695,red
58,35047,"Salt Lake City,",73,3.6,Airport Inn,http://www.trivago.com/salt-lake-city-35047/hotel,//imgec.trivago.com/itemimages/87/82/878216_v1_isq.jpeg,"City - Utah, USA (184 Hotels)",40.771046,-111.95705,red
58,35047,"Salt Lake City,",73,3.6,Airport Inn,http://www.trivago.com/salt-lake-city-35047/hotel,//imgec.trivago.com/itemimages/87/82/878216_v1_isq.jpeg,"City - Utah, USA (184 Hotels)",40.771046,-111.95705,red
58,35091,"Troutville,",75,8.7,Red Roof Inn Roanoke - Troutville,http://www.trivago.com/roanoke-35091/hotel,//imgec.trivago.com/itemimages/56/45/564506_isq.jpeg,"City - Virginia, USA (47 Hotels)",37.393375,-79.90014,red
58,35091,"Salem,",69,8.5,Super 8 Salem,http://www.trivago.com/roanoke-35091/hotel,//imgec.trivago.com/itemimages/76/82/76823_v1_isq.jpeg,"City - Virginia, USA (47 Hotels)",37.290745,-80.09544,red
58,35145,"Madison,",81,1,Hi-Madison Hostel,http://www.trivago.com/madison-35145/hotel,//imgec.trivago.com/itemimages/12/74/1274209_v2_isq.jpeg,"City - Wisconsin, USA (85 Hotels)",43.075066,-89.37874,red
58,35145,"Madison,",81,1,Hi-Madison Hostel,http://www.trivago.com/madison-35145/hotel,//imgec.trivago.com/itemimages/12/74/1274209_v2_isq.jpeg,"City - Wisconsin, USA (85 Hotels)",43.075066,-89.37874,red
58,53768,"Calgary,",,0.1,Serenity Hillside Bed And Breakfast,http://www.trivago.com/calgary-53768/hotel,//imgec.trivago.com/itemimages/0/0_v3_isq.jpeg,"City - Alberta, Canada (265 Hotels)",51.048615,-114.07085,red
58,53768,"Calgary,",,0.1,Serenity Hillside Bed And Breakfast,http://www.trivago.com/calgary-53768/hotel,//imgec.trivago.com/itemimages/0/0_v3_isq.jpeg,"City - Alberta, Canada (265 Hotels)",51.048615,-114.07085,red
58,53875,"Vancouver,",74,0.7,Riviera on Robson Suites Downtown Vancouver,http://www.trivago.com/vancouver-53875/hotel,//imgec.trivago.com/itemimages/44/03/44030_v5_isq.jpeg,"City - British Columbia, Canada (356 Hotels)",49.28843,-123.13035,red
58,53875,"Vancouver,",70,5.4,Coast Vancouver Airport,http://www.trivago.com/vancouver-53875/hotel,//imgec.trivago.com/itemimages/44/40/44409_v3_isq.jpeg,"City - British Columbia, Canada (356 Hotels)",49.204765,-123.13088,red
58,53875,"Vancouver,",74,0.7,Riviera on Robson Suites Downtown Vancouver,http://www.trivago.com/vancouver-53875/hotel,//imgec.trivago.com/itemimages/44/03/44030_v5_isq.jpeg,"City - British Columbia, Canada (356 Hotels)",49.28843,-123.13035,red
58,56935,"Ottawa,",67,1,A Voyageur's Guest House,http://www.trivago.com/ottawa-56935/hotel,//imgec.trivago.com/itemimages/19/92/1992207_v2_isq.jpeg,"City - Ontario, Canada (191 Hotels)",45.40906,-75.69541,red
58,56935,"Ottawa,",81,5.3,Mac,http://www.trivago.com/ottawa-56935/hotel,//imgec.trivago.com/itemimages/34/91/3491696_v1_isq.jpeg,"City - Ontario, Canada (191 Hotels)",45.350765,-75.66404,red
58,56935,"Ottawa,",79,6.3,Amelie Bed And Breakfast,http://www.trivago.com/ottawa-56935/hotel,//imgec.trivago.com/itemimages/45/99/4599904_isq.jpeg,"City - Ontario, Canada (191 Hotels)",45.343113,-75.636925,red
58,56935,"Ottawa,",67,1,A Voyageur's Guest House,http://www.trivago.com/ottawa-56935/hotel,//imgec.trivago.com/itemimages/19/92/1992207_v2_isq.jpeg,"City - Ontario, Canada (191 Hotels)",45.40906,-75.69541,red
58,56935,"Ottawa,",81,5.3,Mac,http://www.trivago.com/ottawa-56935/hotel,//imgec.trivago.com/itemimages/34/91/3491696_v1_isq.jpeg,"City - Ontario, Canada (191 Hotels)",45.350765,-75.66404,red
58,60314,"Modesto,",62,3,Clarion Inn Modesto,http://www.trivago.com/modesto-60314/hotel,//imgec.trivago.com/itemimages/98/03/980341_v1_isq.jpeg,"City - California, USA (29 Hotels)",37.669167,-121.034615,red
58,60314,"Modesto,",72,0.6,Economy Inn,http://www.trivago.com/modesto-60314/hotel,//imgec.trivago.com/itemimages/28/51/2851922_isq.jpeg,"City - California, USA (29 Hotels)",37.653034,-120.99366,red
58,60314,"Modesto,",62,3,Clarion Inn Modesto,http://www.trivago.com/modesto-60314/hotel,//imgec.trivago.com/itemimages/98/03/980341_v1_isq.jpeg,"City - California, USA (29 Hotels)",37.669167,-121.034615,red
58,60314,"Modesto,",72,0.6,Economy Inn,http://www.trivago.com/modesto-60314/hotel,//imgec.trivago.com/itemimages/28/51/2851922_isq.jpeg,"City - California, USA (29 Hotels)",37.653034,-120.99366,red
58,67802,"Alliance,",56,1.1,American Inn,http://www.trivago.com/alliance-67802/hotel,//imgec.trivago.com/itemimages/12/10/1210662_isq.jpeg,"City - Nebraska, USA (6 Hotels)",42.09623,-102.892136,red
58,70628,"Del Rio,",85,0.6,Whispering Palms Inn,http://www.trivago.com/del-rio-70628/hotel,//imgec.trivago.com/itemimages/21/64/2164496_isq.jpeg,"City - Texas, USA (18 Hotels)",29.376112,-100.902985,red
58,70628,"Del Rio,",64,0.9,Del Rio Executive Inn,http://www.trivago.com/del-rio-70628/hotel,//imgec.trivago.com/itemimages/84/06/840681_v1_isq.jpeg,"City - Texas, USA (18 Hotels)",29.384077,-100.905815,red
58,70628,"Del Rio,",85,0.6,Whispering Palms Inn,http://www.trivago.com/del-rio-70628/hotel,//imgec.trivago.com/itemimages/21/64/2164496_isq.jpeg,"City - Texas, USA (18 Hotels)",29.376112,-100.902985,red
58,70628,"Del Rio,",64,0.9,Del Rio Executive Inn,http://www.trivago.com/del-rio-70628/hotel,//imgec.trivago.com/itemimages/84/06/840681_v1_isq.jpeg,"City - Texas, USA (18 Hotels)",29.384077,-100.905815,red
58,70990,"Fort Stockton,",64,0.8,Executive Inn,http://www.trivago.com/fort-stockton-70990/hotel,//imgec.trivago.com/itemimages/19/53/1953275_v3_isq.jpeg,"City - Texas, USA (21 Hotels)",30.893047,-102.870575,red
58,73133,"Cabo San Lucas,",80,0.7,Cabo Hotel Pedregal,http://www.trivago.com/cabo-san-lucas-73133/hotel,//imgec.trivago.com/itemimages/40/46/4046842_v2_isq.jpeg,"City - Baja California Sur, Mexico (312 Hotels)",22.87983,-109.91364,red
58,73133,"Cabo San Lucas,",80,0.7,Cabo Hotel Pedregal,http://www.trivago.com/cabo-san-lucas-73133/hotel,//imgec.trivago.com/itemimages/40/46/4046842_v2_isq.jpeg,"City - Baja California Sur, Mexico (312 Hotels)",22.87983,-109.91364,red
59,31467,"Imperia, Liguria, Italy",84,,Villa Arianna,http://www.trivago.com/italy-31467/hotel,//imgec.trivago.com/itemimages/21/27/2127832_v5_isq.jpeg,Country - Europe (121354 Hotels),43.88186,7.991492,red
59,31485,"Sollentuna, Stockholms l�n, Sweden",84,,Sjovillan,http://www.trivago.com/sweden-31485/hotel,//imgec.trivago.com/itemimages/22/17/2217520_v3_isq.jpeg,Country - Europe (4529 Hotels),59.47986,17.924316,red
59,34230,"Birmingham,",73,8.7,La Quinta Inn Birmingham / Cahaba Park South,http://www.trivago.com/birmingham-34230/hotel,//imgec.trivago.com/itemimages/54/16/541671_isq.jpeg,"City - Alabama, USA (90 Hotels)",33.43095,-86.708435,red
59,34230,"Birmingham,",73,8.7,La Quinta Inn Birmingham / Cahaba Park South,http://www.trivago.com/birmingham-34230/hotel,//imgec.trivago.com/itemimages/54/16/541671_isq.jpeg,"City - Alabama, USA (90 Hotels)",33.43095,-86.708435,red
59,34235,"Huntsville,",70,3.1,La Quinta Inn Huntsville Research Park,http://www.trivago.com/huntsville-34235/hotel,//imgec.trivago.com/itemimages/76/83/76835_isq.jpeg,"City - Alabama, USA (64 Hotels)",34.7382,-86.6544,red
59,34244,"Anchorage,",62,2.8,Americas Best Value Inn-Executive Suites / Airport,http://www.trivago.com/anchorage-34244/hotel,//imgec.trivago.com/itemimages/57/17/57173_v1_isq.jpeg,"City - Alaska, USA (172 Hotels)",61.181393,-149.9383,red
59,34244,"Anchorage,",59,14,Microtel Inn and Suites Anchorage Area Eagle River,http://www.trivago.com/anchorage-34244/hotel,//imgec.trivago.com/itemimages/37/41/374171_v1_isq.jpeg,"City - Alaska, USA (172 Hotels)",61.338646,-149.56125,red
59,34244,"Anchorage,",68,0.8,Anchorage Downtown,http://www.trivago.com/anchorage-34244/hotel,//imgec.trivago.com/itemimages/61/66/61662_v1_isq.jpeg,"City - Alaska, USA (172 Hotels)",61.205784,-149.90501,red
59,34244,"Anchorage,",81,2.2,Alaskan European,http://www.trivago.com/anchorage-34244/hotel,//imgec.trivago.com/itemimages/79/40/79405_v1_isq.jpeg,"City - Alaska, USA (172 Hotels)",61.191956,-149.85403,red
