Year,Make,GroupModel,Model,Locale
1990,Ford,Econoline,E-150 and Econoline 150,En-US
1990,Ford,Econoline,E-250 and Econoline 250,En-US
1990,Ford,Econoline,E-350 and Econoline 350,En-US
1990,GMC,S-Series,S15 Jimmy,En-US
1990,GMC,S-Series,S15 Pickup,En-US
1990,GMC,Sierra,Sierra C/K1500,En-US
1990,GMC,Sierra,Sierra C/K2500,En-US
1990,GMC,Sierra,Sierra C/K3500,En-US
1990,Honda,Accord,Accord,En-US
1990,Volkswagen,Golf,Golf,En-US
1990,Buick,All Other Models,Century,En-US
1990,Buick,All Other Models,Electra,En-US
1990,Buick,All Other Models,Le Sabre,En-US
1990,Buick,All Other Models,Other Buick Models,En-US
1990,Buick,All Other Models,Reatta,En-US
1990,Buick,All Other Models,Regal,En-US
1990,Buick,All Other Models,Riviera,En-US
1990,Buick,All Other Models,Skylark,En-US
1990,Cadillac,Other Cadillac Models,Brougham,En-US
1990,Cadillac,Other Cadillac Models,De Ville,En-US
1990,Cadillac,Other Cadillac Models,Eldorado,En-US
1990,Cadillac,Other Cadillac Models,Fleetwood,En-US
1990,Cadillac,Other Cadillac Models,Other Cadillac Models,En-US
1990,Cadillac,Other Cadillac Models,Seville,En-US
1990,Chevrolet,All Other Models,Astro,En-US
1990,Chevrolet,All Other Models,Beretta,En-US
1990,Chevrolet,All Other Models,Camaro,En-US
1990,Chevrolet,All Other Models,Caprice,En-US
1990,Chevrolet,All Other Models,Cavalier,En-US
1990,Chevrolet,All Other Models,Celebrity,En-US
1990,Chevrolet,All Other Models,Corsica,En-US
1990,Chevrolet,All Other Models,Lumina,En-US
1990,Chevrolet,All Other Models,Lumina APV,En-US
1990,Chevrolet,All Other Models,Other Chevrolet Models,En-US
1990,Chevrolet,All Other Models,S10 Blazer,En-US
1990,Chevrolet,All Other Models,S10 Pickup,En-US
1990,Chevrolet,All Other Models,Silverado and other C/K1500,En-US
1990,Chevrolet,All Other Models,Silverado and other C/K2500,En-US
1990,Chevrolet,All Other Models,Silverado and other C/K3500,En-US
1990,Chevrolet,G10-G30 Series,G10,En-US
1990,Chevrolet,G10-G30 Series,G20,En-US
1990,Chevrolet,G10-G30 Series,G30,En-US
1990,Chrysler,All Other Models,Imperial,En-US
1990,Chrysler,All Other Models,LeBaron,En-US
1990,Chrysler,All Other Models,New Yorker,En-US
1990,Chrysler,All Other Models,Other Chrysler Models,En-US
1990,Chrysler,All Other Models,TC by Maserati,En-US
1990,Chrysler,All Other Models,Town & Country,En-US
1990,Dodge,All Other Models,B150,En-US
1990,Dodge,All Other Models,B250,En-US
1990,Dodge,All Other Models,B350,En-US
1990,Dodge,All Other Models,Caravan,En-US
1990,Dodge,All Other Models,D/W Truck,En-US
1990,Dodge,All Other Models,Daytona,En-US
1990,Dodge,All Other Models,Dynasty,En-US
1990,Dodge,All Other Models,Mini Ram Van,En-US
1990,Dodge,All Other Models,Monaco,En-US
1990,Dodge,All Other Models,Omni,En-US
1990,Dodge,All Other Models,Other Dodge Models,En-US
1990,Dodge,All Other Models,Ram 1500 Truck,En-US
1990,Dodge,All Other Models,Ram 2500 Truck,En-US
1990,Dodge,All Other Models,Ram 3500 Truck,En-US
1990,Dodge,All Other Models,Ram 50 Truck,En-US
1990,Dodge,All Other Models,Shadow,En-US
1990,Dodge,All Other Models,Spirit,En-US
