Year,Make,GroupModel,Model,Locale
2013,Ford,F-Series,F350,En-US
2013,Ford,F-Series,F450,En-US
2013,GMC,Savana,Savana 1500,En-US
2013,GMC,Savana,Savana 2500,En-US
2013,GMC,Savana,Savana 3500,En-US
2013,GMC,Savana,Savana 4500,En-US
2013,GMC,Sierra,Sierra C/K1500,En-US
2013,GMC,Sierra,Sierra C/K2500,En-US
2013,GMC,Sierra,Sierra C/K3500,En-US
2013,GMC,Yukon,Yukon,En-US
2013,GMC,Yukon,Yukon XL,En-US
2013,Kia,Forte,Forte,En-US
2013,Kia,Forte,Forte Koup,En-US
2013,Lamborghini,All Models,Aventador,En-US
2013,Lamborghini,All Models,Gallardo,En-US
2013,Lincoln,Navigator,Navigator,En-US
2013,Lincoln,Navigator,Navigator L,En-US
2013,Lotus,All Models,Evora,En-US
2013,Maserati,All Models,GranTurismo,En-US
2013,Maserati,All Models,Quattroporte,En-US
2013,Mercedes-Benz,C-Class,C250,En-US
2013,Mercedes-Benz,C-Class,C300,En-US
2013,Mercedes-Benz,C-Class,C350,En-US
2013,Mercedes-Benz,C-Class,C63 AMG,En-US
2013,Mercedes-Benz,CL-Class,CL550,En-US
2013,Mercedes-Benz,CL-Class,CL600,En-US
2013,Mercedes-Benz,CL-Class,CL63 AMG,En-US
2013,Mercedes-Benz,CL-Class,CL65 AMG,En-US
2013,Mercedes-Benz,CLS-Class,CLS550,En-US
2013,Mercedes-Benz,CLS-Class,CLS63 AMG,En-US
2013,Mercedes-Benz,E-Class,E350,En-US
2013,Mercedes-Benz,E-Class,E400,En-US
2013,Mercedes-Benz,E-Class,E550,En-US
2013,Mercedes-Benz,E-Class,E63 AMG,En-US
2013,Mercedes-Benz,G-Class,G550,En-US
2013,Mercedes-Benz,G-Class,G63 AMG,En-US
2013,Mercedes-Benz,GL-Class,GL350,En-US
2013,Mercedes-Benz,GL-Class,GL450,En-US
2013,Mercedes-Benz,GL-Class,GL550,En-US
2013,Mercedes-Benz,GL-Class,GL63 AMG,En-US
2013,Mercedes-Benz,GLK-Class,GLK250,En-US
2013,Mercedes-Benz,GLK-Class,GLK350,En-US
2013,Mercedes-Benz,M-Class,ML350,En-US
2013,Mercedes-Benz,M-Class,ML550,En-US
2013,Mercedes-Benz,M-Class,ML63 AMG,En-US
2013,Mercedes-Benz,S-Class,S350,En-US
2013,Mercedes-Benz,S-Class,S400,En-US
2013,Mercedes-Benz,S-Class,S550,En-US
2013,Mercedes-Benz,S-Class,S600,En-US
2013,Mercedes-Benz,S-Class,S63 AMG,En-US
2013,Mercedes-Benz,S-Class,S65 AMG,En-US
2013,Mercedes-Benz,SL-Class,SL550,En-US
2013,Mercedes-Benz,SL-Class,SL63 AMG,En-US
2013,Mercedes-Benz,SL-Class,SL65 AMG,En-US
2013,Mercedes-Benz,SLK-Class,SLK250,En-US
2013,Mercedes-Benz,SLK-Class,SLK350,En-US
2013,Mercedes-Benz,SLK-Class,SLK55 AMG,En-US
2013,Mercedes-Benz,SLK-Class,SLK250,En-US
2013,Mercedes-Benz,SLS-Class,SLS AMG,En-US
2013,MINI,Cooper,Cooper,En-US
2013,MINI,Cooper,Cooper Clubman,En-US
2013,MINI,Cooper,Cooper Countryman,En-US
2013,MINI,Cooper,Cooper Coupe,En-US
2013,MINI,Cooper,Cooper Paceman,En-US
2013,MINI,Cooper,Cooper Roadster,En-US
2013,Mitsubishi,Outlander,Outlander,En-US
2013,Mitsubishi,Outlander,Outlander Sport,En-US
2013,Nissan,Murano,Murano,En-US
2013,Nissan,Murano,Murano CrossCabriolet,En-US
2013,Nissan,NV,NV,En-US
2013,Nissan,NV,NV200,En-US
2013,Rolls-Royce,All Models,Ghost,En-US
2013,Rolls-Royce,All Models,Phantom,En-US
2013,Subaru,Impreza,Impreza,En-US
2013,Subaru,Impreza,Impreza WRX,En-US
2013,Tesla,All Models,Model S,En-US
