Year,Make,GroupModel,Model,Locale
2014,Mercedes-Benz,GL-Class,GL550,En-US
2014,Mercedes-Benz,GL-Class,GL63 AMG,En-US
2014,Mercedes-Benz,GLK-Class,GLK250,En-US
2014,Mercedes-Benz,GLK-Class,GLK350,En-US
2014,Mercedes-Benz,M-Class,ML350,En-US
2014,Mercedes-Benz,M-Class,ML550,En-US
2014,Mercedes-Benz,M-Class,ML63 AMG,En-US
2014,Mercedes-Benz,S-Class,S550,En-US
2014,Mercedes-Benz,S-Class,S63 AMG,En-US
2014,Mercedes-Benz,SL-Class,SL550,En-US
2014,Mercedes-Benz,SL-Class,SL63 AMG,En-US
2014,Mercedes-Benz,SL-Class,SL65 AMG,En-US
2014,Mercedes-Benz,SLK-Class,SLK250,En-US
2014,Mercedes-Benz,SLK-Class,SLK350,En-US
2014,Mercedes-Benz,SLK-Class,SLK55 AMG,En-US
2014,Mercedes-Benz,SLS-Class,SLS AMG,En-US
2014,Mitsubishi,Outlander,Outlander,En-US
2014,Mitsubishi,Outlander,Outlander Sport,En-US
2014,Nissan,Murano,Murano,En-US
2014,Nissan,Murano,Murano CrossCabriolet,En-US
2014,Nissan,NV,NV,En-US
2014,Nissan,NV,NV200,En-US
2014,Nissan,Versa,Versa,En-US
2014,Nissan,Versa,Versa Note,En-US
2014,Subaru,Impreza,Impreza,En-US
2014,Subaru,Impreza,Impreza WRX,En-US
2014,Tesla,All Models,Model S,En-US
