Year,Make,GroupModel,Model,Locale
2012,Ford,Econoline,E-150 and Econoline 150,En-US
2012,Ford,Econoline,E-250 and Econoline 250,En-US
2012,Ford,Econoline,E-350 and Econoline 350,En-US
2012,Ford,Expedition,Expedition,En-US
2012,Ford,Expedition,Expedition EL,En-US
2012,Ford,F-Series,F150,En-US
2012,Ford,F-Series,F250,En-US
2012,Ford,F-Series,F350,En-US
2012,Ford,F-Series,F450,En-US
2012,GMC,Savana,Savana 1500,En-US
2012,GMC,Savana,Savana 2500,En-US
2012,GMC,Savana,Savana 3500,En-US
2012,GMC,Savana,Savana 4500,En-US
2012,GMC,Sierra,Sierra C/K1500,En-US
2012,GMC,Sierra,Sierra C/K2500,En-US
2012,GMC,Sierra,Sierra C/K3500,En-US
2012,GMC,Yukon,Yukon,En-US
2012,GMC,Yukon,Yukon XL,En-US
2012,Honda,Accord,Accord,En-US
2012,Honda,Accord,Accord Crosstour,En-US
2012,Lamborghini,All Models,Aventador,En-US
2012,Lamborghini,All Models,Gallardo,En-US
2012,Lincoln,Navigator,Navigator,En-US
2012,Lincoln,Navigator,Navigator L,En-US
2012,Mercedes-Benz,C-Class,C250,En-US
2012,Mercedes-Benz,C-Class,C300,En-US
2012,Mercedes-Benz,C-Class,C350,En-US
2012,Mercedes-Benz,C-Class,C63 AMG,En-US
2012,Mercedes-Benz,CL-Class,CL550,En-US
2012,Mercedes-Benz,CL-Class,CL600,En-US
2012,Mercedes-Benz,CL-Class,CL63 AMG,En-US
2012,Mercedes-Benz,CL-Class,CL65 AMG,En-US
2012,Mercedes-Benz,CLS-Class,CLS550,En-US
2012,Mercedes-Benz,CLS-Class,CLS63 AMG,En-US
2012,Mercedes-Benz,E-Class,E350,En-US
2012,Mercedes-Benz,E-Class,E550,En-US
2012,Mercedes-Benz,E-Class,E63 AMG,En-US
2012,Mercedes-Benz,G-Class,G550,En-US
2012,Mercedes-Benz,GL-Class,GL350,En-US
2012,Mercedes-Benz,GL-Class,GL450,En-US
2012,Mercedes-Benz,GL-Class,GL550,En-US
2012,Mercedes-Benz,GLK-Class,GLK350,En-US
2012,Mercedes-Benz,M-Class,ML350,En-US
2012,Mercedes-Benz,M-Class,ML550,En-US
2012,Mercedes-Benz,M-Class,ML63 AMG,En-US
2012,Mercedes-Benz,R-Class,R350,En-US
2012,Mercedes-Benz,S-Class,S350,En-US
2012,Mercedes-Benz,S-Class,S400,En-US
2012,Mercedes-Benz,S-Class,S550,En-US
2012,Mercedes-Benz,S-Class,S600,En-US
2012,Mercedes-Benz,S-Class,S63 AMG,En-US
2012,Mercedes-Benz,S-Class,S65 AMG,En-US
2012,Mercedes-Benz,SL-Class,SL550,En-US
2012,Mercedes-Benz,SL-Class,SL63 AMG,En-US
2012,Mercedes-Benz,SLK-Class,SLK250,En-US
2012,Mercedes-Benz,SLK-Class,SLK350,En-US
2012,Mercedes-Benz,SLK-Class,SLK55 AMG,En-US
2012,Mercedes-Benz,SLS-Class,SLS AMG,En-US
2012,Mitsubishi,Outlander,Outlander,En-US
2012,Mitsubishi,Outlander,Outlander Sport,En-US
2012,Nissan,Murano,Murano,En-US
2012,Nissan,Murano,Murano CrossCabriolet,En-US
2012,Volkswagen,Golf,Golf,En-US
2012,Volkswagen,Golf,Golf R,En-US
