lat,lng,name,city,st,url,hotelid,filename,filename
42.845049,-70.906289,Fairfield Inn Amesbury,Amesbury,MA,//www.allstays.com/hotels/27644.htm,27644,fairfield-inn.csv,Fairfield Inn
42.183095,-71.860912,Fairfield Inn Suites Worcester Auburn,Auburn,MA,//www.allstays.com/hotels/27663.htm,27663,fairfield-inn.csv,Fairfield Inn
42.227993,-71.17731,Fairfield Inn Boston Dedham,Dedham,MA,//www.allstays.com/hotels/27848.htm,27848,fairfield-inn.csv,Fairfield Inn
42.207626,-73.347473,Fairfield Inn and Suites,Great Barrington,MA,//www.allstays.com/hotels/27936.htm,27936,fairfield-inn.csv,Fairfield Inn
41.902473,-70.968555,Fairfield Inn Plymouth Middleboro,Middleboro,MA,//www.allstays.com/hotels/28070.htm,28070,fairfield-inn.csv,Fairfield Inn
42.161678,-71.506611,Fairfield Inn Suites Boston Milford,Milford,MA,//www.allstays.com/hotels/28076.htm,28076,fairfield-inn.csv,Fairfield Inn
41.632851,-70.921372,Fairfield Inn Suites New Bedford,New Bedford,MA,//www.allstays.com/hotels/28113.htm,28113,fairfield-inn.csv,Fairfield Inn
42.360455,-71.450939,Fairfield Inn Boston Sudbury,Sudbury,MA,//www.allstays.com/hotels/53517.htm,53517,fairfield-inn.csv,Fairfield Inn
42.642753,-71.23987,Fairfield Inn Boston Tewksbury Andover,Tewksbury,MA,//www.allstays.com/hotels/28302.htm,28302,fairfield-inn.csv,Fairfield Inn
42.503342,-71.135362,Fairfield Inn Boston Woburn,Woburn,MA,//www.allstays.com/hotels/28403.htm,28403,fairfield-inn.csv,Fairfield Inn
39.287985,-76.604475,Fairfield Inn Suites Baltimore Downtown Inner Harbor,Baltimore,MD,//www.allstays.com/hotels/28480.htm,28480,fairfield-inn.csv,Fairfield Inn
39.377796,-76.458806,Fairfield Inn Suites White Marsh,Baltimore,MD,//www.allstays.com/hotels/28481.htm,28481,fairfield-inn.csv,Fairfield Inn
39.647691,-78.761186,Fairfield Inn Suites Cumberland,Cumberland,MD,//www.allstays.com/hotels/28620.htm,28620,fairfield-inn.csv,Fairfield Inn
39.378961,-77.412481,Fairfield Inn Suites Frederick,Frederick,MD,//www.allstays.com/hotels/28668.htm,28668,fairfield-inn.csv,Fairfield Inn
39.184222,-77.261037,Fairfield Inn Suites Germantown Gaithersburg,Germantown,MD,//www.allstays.com/hotels/28703.htm,28703,fairfield-inn.csv,Fairfield Inn
39.078467,-76.866619,Fairfield Inn Laurel,Laurel,MD,//www.allstays.com/hotels/28794.htm,28794,fairfield-inn.csv,Fairfield Inn
38.274483,-76.463183,Fairfield Inn Lexington Park Patuxent River Naval Air Station,Lexington Park,MD,//www.allstays.com/hotels/28807.htm,28807,fairfield-inn.csv,Fairfield Inn
39.200425,-76.679723,Fairfield Inn & Suites Baltimore BWI Airport,Linthicum Heights,MD,//www.allstays.com/hotels/28831.htm,28831,fairfield-inn.csv,Fairfield Inn
44.348427,-69.798741,Fairfield Inn Suites Augusta,Augusta,ME,//www.allstays.com/hotels/29044.htm,29044,fairfield-inn.csv,Fairfield Inn
44.790147,-68.810939,Fairfield Inn Bangor,Bangor,ME,//www.allstays.com/hotels/29055.htm,29055,fairfield-inn.csv,Fairfield Inn
43.912324,-70.003865,Fairfield Inn Suites Brunswick Freeport,Brunswick,ME,//www.allstays.com/hotels/29154.htm,29154,fairfield-inn.csv,Fairfield Inn
43.627091,-70.347982,Fairfield Inn Portland ME Mall,Scarborough,ME,//www.allstays.com/hotels/29433.htm,29433,fairfield-inn.csv,Fairfield Inn
42.239157,-83.735025,Fairfield Inn Ann Arbor,Ann Arbor,MI,//www.allstays.com/hotels/29541.htm,29541,fairfield-inn.csv,Fairfield Inn
42.261502,-85.204952,Fairfield Inn Battle Creek,Battle Creek,MI,//www.allstays.com/hotels/29586.htm,29586,fairfield-inn.csv,Fairfield Inn
43.625149,-83.89347,Fairfield Inn Bay City,Bay City,MI,//www.allstays.com/hotels/29599.htm,29599,fairfield-inn.csv,Fairfield Inn
42.497906,-83.355151,Fairfield Inn Suites Detroit Farmington Hills,Farmington Hills,MI,//www.allstays.com/hotels/29788.htm,29788,fairfield-inn.csv,Fairfield Inn
42.802509,-83.731851,Fairfield Inn & Suites Flint Fenton,Fenton,MI,//www.allstays.com/hotels/29797.htm,29797,fairfield-inn.csv,Fairfield Inn
43.331055,-83.738324,Fairfield Inn Frankenmuth,Frankenmuth,MI,//www.allstays.com/hotels/29819.htm,29819,fairfield-inn.csv,Fairfield Inn
42.914413,-85.569921,Fairfield Inn Grand Rapids,Grand Rapids,MI,//www.allstays.com/hotels/29869.htm,29869,fairfield-inn.csv,Fairfield Inn
42.820368,-86.090027,Fairfield Inn Holland,Holland,MI,//www.allstays.com/hotels/29937.htm,29937,fairfield-inn.csv,Fairfield Inn
42.276404,-84.429247,Fairfield Inn Jackson,Jackson,MI,//www.allstays.com/hotels/30001.htm,30001,fairfield-inn.csv,Fairfield Inn
42.236644,-85.67597,Fairfield Inn Kalamazoo West,Kalamazoo,MI,//www.allstays.com/hotels/30021.htm,30021,fairfield-inn.csv,Fairfield Inn
42.743128,-84.65555,Fairfield Inn Lansing West,Lansing,MI,//www.allstays.com/hotels/30051.htm,30051,fairfield-inn.csv,Fairfield Inn
42.411827,-83.429121,Fairfield Inn Detroit Livonia,Livonia,MI,//www.allstays.com/hotels/30082.htm,30082,fairfield-inn.csv,Fairfield Inn
43.572805,-84.768932,Fairfield Inn Suites Mt Pleasant,Mount Pleasant,MI,//www.allstays.com/hotels/30210.htm,30210,fairfield-inn.csv,Fairfield Inn
43.1470371,-86.207861,Fairfield Inn Suites Muskegon Norton Shores,Muskegon,MI,//www.allstays.com/hotels/30227.htm,30227,fairfield-inn.csv,Fairfield Inn
41.777969,-86.729209,Fairfield Inn Suites New Buffalo,New Buffalo,MI,//www.allstays.com/hotels/30236.htm,30236,fairfield-inn.csv,Fairfield Inn
42.681158,-84.435727,Fairfield Inn East Lansing,Okemos,MI,//www.allstays.com/hotels/30269.htm,30269,fairfield-inn.csv,Fairfield Inn
42.990556,-82.450239,Fairfield Inn Port Huron,Port Huron,MI,//www.allstays.com/hotels/30325.htm,30325,fairfield-inn.csv,Fairfield Inn
42.247097,-83.350022,Fairfield Inn Suites Detroit Metro Airport Romulus,Romulus,MI,//www.allstays.com/hotels/30342.htm,30342,fairfield-inn.csv,Fairfield Inn
43.48222,-83.968411,Fairfield Inn Saginaw,Saginaw,MI,//www.allstays.com/hotels/30368.htm,30368,fairfield-inn.csv,Fairfield Inn
44.718454,-85.64896,Fairfield Inn Suites Traverse City,Traverse City,MI,//www.allstays.com/hotels/30514.htm,30514,fairfield-inn.csv,Fairfield Inn
42.179768,-86.25847,Fairfield Inn & Suites Watervliet Berrien County,Watervliet,MI,//www.allstays.com/hotels/30590.htm,30590,fairfield-inn.csv,Fairfield Inn
44.858756,-93.236768,Fairfield Inn Suites Minneapolis Bloomington Mall of America,Bloomington,MN,//www.allstays.com/hotels/30690.htm,30690,fairfield-inn.csv,Fairfield Inn
44.743231,-93.280611,Fairfield Inn Minneapolis Burnsville,Burnsville,MN,//www.allstays.com/hotels/30736.htm,30736,fairfield-inn.csv,Fairfield Inn
45.133101,-93.272524,Fairfield Inn Minneapolis Coon Rapids,Coon Rapids,MN,//www.allstays.com/hotels/30763.htm,30763,fairfield-inn.csv,Fairfield Inn
46.806402,-92.153226,Fairfield Inn Duluth,Duluth,MN,//www.allstays.com/hotels/30796.htm,30796,fairfield-inn.csv,Fairfield Inn
44.862885,-93.419605,Fairfield Inn Minneapolis Eden Prairie,Eden Prairie,MN,//www.allstays.com/hotels/30840.htm,30840,fairfield-inn.csv,Fairfield Inn
44.168743,-93.95126,Fairfield Inn Mankato,Mankato,MN,//www.allstays.com/hotels/30986.htm,30986,fairfield-inn.csv,Fairfield Inn
44.863033,-93.162755,Fairfield Inn Suites Minneapolis St Paul Airport,Mendota Heights,MN,//www.allstays.com/hotels/31009.htm,31009,fairfield-inn.csv,Fairfield Inn
45.032677,-93.189496,Fairfield Inn Suites Minneapolis St Paul Roseville,Roseville,MN,//www.allstays.com/hotels/31182.htm,31182,fairfield-inn.csv,Fairfield Inn
45.549467,-94.2096,Fairfield Inn St Cloud,Saint Cloud,MN,//www.allstays.com/hotels/31195.htm,31195,fairfield-inn.csv,Fairfield Inn
36.636721,-93.281164,Fairfield Inn Branson,Branson,MO,//www.allstays.com/hotels/31384.htm,31384,fairfield-inn.csv,Fairfield Inn
38.96295,-92.284743,Fairfield Inn Suites Columbia,Columbia,MO,//www.allstays.com/hotels/31495.htm,31495,fairfield-inn.csv,Fairfield Inn
38.541234,-90.446997,Fairfield Inn St Louis Fenton,Fenton,MO,//www.allstays.com/hotels/31543.htm,31543,fairfield-inn.csv,Fairfield Inn
39.050408,-94.360798,Fairfield Inn Kansas City Independence,Independence,MO,//www.allstays.com/hotels/31604.htm,31604,fairfield-inn.csv,Fairfield Inn
38.5903,-92.252575,Fairfield Inn Jefferson City,Jefferson City,MO,//www.allstays.com/hotels/31626.htm,31626,fairfield-inn.csv,Fairfield Inn
37.053612,-94.478414,Fairfield Inn Joplin,Joplin,MO,//www.allstays.com/hotels/31639.htm,31639,fairfield-inn.csv,Fairfield Inn
39.072773,-94.585259,Fairfield Inn Kansas City Downtown Union Hill,Kansas City,MO,//www.allstays.com/hotels/31689.htm,31689,fairfield-inn.csv,Fairfield Inn
39.308261,-94.684684,Fairfield Inn Suites Kansas City Airport,Kansas City,MO,//www.allstays.com/hotels/31690.htm,31690,fairfield-inn.csv,Fairfield Inn
39.240272,-94.460033,Fairfield Inn Suites Kansas City Liberty,Kansas City,MO,//www.allstays.com/hotels/31691.htm,31691,fairfield-inn.csv,Fairfield Inn
39.170052,-94.495524,Fairfield Inn Suites Kansas City North Near Worlds of Fun,Kansas City,MO,//www.allstays.com/hotels/31692.htm,31692,fairfield-inn.csv,Fairfield Inn
38.935497,-94.361194,Fairfield Inn Kansas City Lee s Summit,Lees Summit,MO,//www.allstays.com/hotels/31786.htm,31786,fairfield-inn.csv,Fairfield Inn
38.769027,-90.499041,Fairfield Inn St Louis St Charles,Saint Charles,MO,//www.allstays.com/hotels/31908.htm,31908,fairfield-inn.csv,Fairfield Inn
37.825319,-92.146434,Fairfield Inn Fort Leonard Wood St Robert,Saint Robert,MO,//www.allstays.com/hotels/32032.htm,32032,fairfield-inn.csv,Fairfield Inn
38.811841,-90.877022,Fairfield Inn & Suites Wentzville,Wentzville,MO,//www.allstays.com/hotels/53516.htm,53516,fairfield-inn.csv,Fairfield Inn
33.515834,-88.426276,Fairfield Inn & Suites Columbus,Columbus,MS,//www.allstays.com/hotels/32223.htm,32223,fairfield-inn.csv,Fairfield Inn
30.421181,-89.090787,Fairfield Inn Suites Gulfport,Gulfport,MS,//www.allstays.com/hotels/32289.htm,32289,fairfield-inn.csv,Fairfield Inn
31.326531,-89.349856,Fairfield Inn Suites Hattiesburg,Hattiesburg,MS,//www.allstays.com/hotels/32307.htm,32307,fairfield-inn.csv,Fairfield Inn
32.382677,-90.147222,Fairfield Inn Suites Jackson,Jackson,MS,//www.allstays.com/hotels/32350.htm,32350,fairfield-inn.csv,Fairfield Inn
34.082397,-83.983335,Fairfield Inn & Suites Meridian,Meridian,MS,//www.allstays.com/hotels/53506.htm,53506,fairfield-inn.csv,Fairfield Inn
34.963078,-89.793783,Fairfield Inn Suites Memphis Olive Branch,Olive Branch,MS,//www.allstays.com/hotels/32467.htm,32467,fairfield-inn.csv,Fairfield Inn
32.267966,-90.136955,Fairfield Inn Suites Jackson Airport,Pearl,MS,//www.allstays.com/hotels/32491.htm,32491,fairfield-inn.csv,Fairfield Inn
34.964546,-89.99674,Fairfield Inn Suites Memphis Southaven,Southaven,MS,//www.allstays.com/hotels/32544.htm,32544,fairfield-inn.csv,Fairfield Inn
34.312434,-88.697864,Fairfield Inn & Suites Tupelo,Tupelo,MS,//www.allstays.com/hotels/52380.htm,52380,fairfield-inn.csv,Fairfield Inn
45.75292,-108.565008,Fairfield Inn Billings,Billings,MT,//www.allstays.com/hotels/32680.htm,32680,fairfield-inn.csv,Fairfield Inn
45.698907,-111.04874,Fairfield Inn Bozeman,Bozeman,MT,//www.allstays.com/hotels/32713.htm,32713,fairfield-inn.csv,Fairfield Inn
47.495118,-111.289296,Fairfield Inn Great Falls,Great Falls,MT,//www.allstays.com/hotels/32861.htm,32861,fairfield-inn.csv,Fairfield Inn
46.590123,-112.001969,Fairfield Inn Suites Helena,Helena,MT,//www.allstays.com/hotels/32896.htm,32896,fairfield-inn.csv,Fairfield Inn
35.905406,-79.957432,Fairfield Inn Suites High Point Archdale,Archdale,NC,//www.allstays.com/hotels/33161.htm,33161,fairfield-inn.csv,Fairfield Inn
35.695757,-79.795001,Fairfield Inn Suites Asheboro,Asheboro,NC,//www.allstays.com/hotels/33168.htm,33168,fairfield-inn.csv,Fairfield Inn
35.534147,-82.605613,Fairfield Inn Suites Asheville South Biltmore Square,Asheville,NC,//www.allstays.com/hotels/33206.htm,33206,fairfield-inn.csv,Fairfield Inn
36.196813,-81.654659,Fairfield Inn Suites Boone,Boone,NC,//www.allstays.com/hotels/33313.htm,33313,fairfield-inn.csv,Fairfield Inn
35.21949,-80.83621,Fairfield Inn & Suites Charlotte Uptown,Charlotte,NC,//www.allstays.com/hotels/33428.htm,33428,fairfield-inn.csv,Fairfield Inn
35.347336,-80.845472,Fairfield Inn Charlotte Northlake,Charlotte,NC,//www.allstays.com/hotels/33446.htm,33446,fairfield-inn.csv,Fairfield Inn
35.136651,-80.90605,Fairfield Inn Suites Charlotte Arrowood,Charlotte,NC,//www.allstays.com/hotels/33447.htm,33447,fairfield-inn.csv,Fairfield Inn
35.147433,-80.726414,Fairfield Inn Suites Charlotte Matthews,Charlotte,NC,//www.allstays.com/hotels/33448.htm,33448,fairfield-inn.csv,Fairfield Inn
35.468063,-83.300863,Fairfield Inn Suites Cherokee,Cherokee,NC,//www.allstays.com/hotels/33539.htm,33539,fairfield-inn.csv,Fairfield Inn
36.298802,-76.25146,Fairfield Inn Suites Elizabeth City,Elizabeth City,NC,//www.allstays.com/hotels/33679.htm,33679,fairfield-inn.csv,Fairfield Inn
36.279327,-80.824036,Fairfield Inn Suites Elkin Jonesville,Elkin,NC,//www.allstays.com/hotels/33688.htm,33688,fairfield-inn.csv,Fairfield Inn
35.074598,-78.961908,Fairfield Inn Fayetteville,Fayetteville,NC,//www.allstays.com/hotels/33703.htm,33703,fairfield-inn.csv,Fairfield Inn
35.008739,-78.826694,Fairfield Inn Fayetteville I 95,Fayetteville,NC,//www.allstays.com/hotels/33704.htm,33704,fairfield-inn.csv,Fairfield Inn
35.436617,-82.534245,Fairfield Inn Asheville Airport,Fletcher,NC,//www.allstays.com/hotels/33737.htm,33737,fairfield-inn.csv,Fairfield Inn
35.270535,-81.145912,Fairfield Inn Charlotte Gastonia,Gastonia,NC,//www.allstays.com/hotels/33771.htm,33771,fairfield-inn.csv,Fairfield Inn
36.076427,-79.959796,Fairfield Inn Greensboro Airport,Greensboro,NC,//www.allstays.com/hotels/33810.htm,33810,fairfield-inn.csv,Fairfield Inn
36.059881,-79.889415,Fairfield Inn Suites Greensboro Wendover,Greensboro,NC,//www.allstays.com/hotels/33811.htm,33811,fairfield-inn.csv,Fairfield Inn
35.710289,-81.305428,Fairfield Inn Suites Hickory,Hickory,NC,//www.allstays.com/hotels/33901.htm,33901,fairfield-inn.csv,Fairfield Inn
34.78146,-77.398773,Fairfield Inn Suites Jacksonville,Jacksonville,NC,//www.allstays.com/hotels/33954.htm,33954,fairfield-inn.csv,Fairfield Inn
34.641126,-79.017751,Fairfield Inn Lumberton,Lumberton,NC,//www.allstays.com/hotels/34054.htm,34054,fairfield-inn.csv,Fairfield Inn
35.593106,-80.857398,Fairfield Inn Charlotte Mooresville Lake Norman,Mooresville,NC,//www.allstays.com/hotels/34121.htm,34121,fairfield-inn.csv,Fairfield Inn
35.859986,-78.821653,Fairfield Inn Suites Raleigh Durham Airport RTP,Morrisville,NC,//www.allstays.com/hotels/34145.htm,34145,fairfield-inn.csv,Fairfield Inn
35.834382,-78.67471,Fairfield Inn Suites Raleigh Crabtree Valley,Raleigh,NC,//www.allstays.com/hotels/34264.htm,34264,fairfield-inn.csv,Fairfield Inn
35.89556,-78.804762,Fairfield Inn Suites Raleigh Durham Airport Brier Creek,Raleigh,NC,//www.allstays.com/hotels/34265.htm,34265,fairfield-inn.csv,Fairfield Inn
35.507225,-78.318756,Fairfield Inn & Suites Smithfield Selma/I-95,Smithfield,NC,//www.allstays.com/hotels/53513.htm,53513,fairfield-inn.csv,Fairfield Inn
34.24434,-77.861236,Fairfield Inn Suites Wilmington Wrightsville Beach,Wilmington,NC,//www.allstays.com/hotels/34530.htm,34530,fairfield-inn.csv,Fairfield Inn
35.762045,-78.00806,Fairfield Inn Suites Wilson,Wilson,NC,//www.allstays.com/hotels/34567.htm,34567,fairfield-inn.csv,Fairfield Inn
36.068198,-80.306777,Fairfield Inn Suites Winston Salem Hanes Mall,Winston Salem,NC,//www.allstays.com/hotels/34586.htm,34586,fairfield-inn.csv,Fairfield Inn
46.839257,-100.773888,Fairfield Inn Suites Bismarck North,Bismarck,ND,//www.allstays.com/hotels/34633.htm,34633,fairfield-inn.csv,Fairfield Inn
46.795983,-100.793297,Fairfield Inn Suites Bismarck South,Bismarck,ND,//www.allstays.com/hotels/34634.htm,34634,fairfield-inn.csv,Fairfield Inn
46.86675,-96.84571,Fairfield Inn Fargo,Fargo,ND,//www.allstays.com/hotels/34674.htm,34674,fairfield-inn.csv,Fairfield Inn
47.891866,-97.077479,Fairfield Inn Grand Forks,Grand Forks,ND,//www.allstays.com/hotels/34705.htm,34705,fairfield-inn.csv,Fairfield Inn
48.207277,-101.305741,Fairfield Inn Minot,Minot,ND,//www.allstays.com/hotels/34734.htm,34734,fairfield-inn.csv,Fairfield Inn
40.925479,-98.380317,Fairfield Inn Suites Grand Island,Grand Island,NE,//www.allstays.com/hotels/34818.htm,34818,fairfield-inn.csv,Fairfield Inn
40.672924,-99.09004,Fairfield Inn & Suites Kearney,Kearney,NE,//www.allstays.com/hotels/34851.htm,34851,fairfield-inn.csv,Fairfield Inn
40.855484,-96.680558,Fairfield Inn Lincoln,Lincoln,NE,//www.allstays.com/hotels/34891.htm,34891,fairfield-inn.csv,Fairfield Inn
41.113415,-100.767202,Fairfield Inn Suites North Platte,North Platte,NE,//www.allstays.com/hotels/34934.htm,34934,fairfield-inn.csv,Fairfield Inn
41.269956,-95.935724,Fairfield Inn Suites Omaha Downtown,Omaha,NE,//www.allstays.com/hotels/34975.htm,34975,fairfield-inn.csv,Fairfield Inn
43.19694,-71.528744,Fairfield Inn Concord,Concord,NH,//www.allstays.com/hotels/35106.htm,35106,fairfield-inn.csv,Fairfield Inn
42.99024,-70.932307,Fairfield Inn Suites Portsmouth Exeter,Exeter,NH,//www.allstays.com/hotels/35138.htm,35138,fairfield-inn.csv,Fairfield Inn
43.028126,-71.440961,Fairfield Inn Suites Hooksett,Hooksett,NH,//www.allstays.com/hotels/35203.htm,35203,fairfield-inn.csv,Fairfield Inn
42.959234,-71.434996,Fairfield Inn Manchester Boston Regional Airport,Manchester,NH,//www.allstays.com/hotels/35260.htm,35260,fairfield-inn.csv,Fairfield Inn
43.068465,-70.780901,Fairfield Inn Portsmouth Seacoast,Portsmouth,NH,//www.allstays.com/hotels/35324.htm,35324,fairfield-inn.csv,Fairfield Inn
40.593535,-74.273717,Fairfield Inn Suites Woodbridge,Avenel,NJ,//www.allstays.com/hotels/35431.htm,35431,fairfield-inn.csv,Fairfield Inn
40.567367,-74.683043,Fairfield Inn Bridgewater Branchburg,Branchburg,NJ,//www.allstays.com/hotels/35463.htm,35463,fairfield-inn.csv,Fairfield Inn
39.828056,-75.089631,Fairfield Inn Deptford,Deptford,NJ,//www.allstays.com/hotels/35530.htm,35530,fairfield-inn.csv,Fairfield Inn
40.829593,-74.083859,Fairfield Inn East Rutherford Meadowlands,East Rutherford,NJ,//www.allstays.com/hotels/35543.htm,35543,fairfield-inn.csv,Fairfield Inn
40.541249,-74.393547,Fairfield Inn Suites Edison South Plainfield,Edison,NJ,//www.allstays.com/hotels/35563.htm,35563,fairfield-inn.csv,Fairfield Inn
41.096696,-74.163274,Fairfield Inn & Suites Mahwah,Mahwah,NJ,//www.allstays.com/hotels/35668.htm,35668,fairfield-inn.csv,Fairfield Inn
39.427409,-75.047738,Fairfield Inn & Suites Millville Vineland,Millville,NJ,//www.allstays.com/hotels/35682.htm,35682,fairfield-inn.csv,Fairfield Inn
39.928711,-74.961103,Fairfield Inn Suites Mt Laurel,Mount Laurel,NJ,//www.allstays.com/hotels/35701.htm,35701,fairfield-inn.csv,Fairfield Inn
40.709646,-74.170622,Fairfield Inn Suites Newark Liberty International Airport,Newark,NJ,//www.allstays.com/hotels/35734.htm,35734,fairfield-inn.csv,Fairfield Inn
40.8754925,-74.438339,Fairfield Inn Suites Parsippany,Parsippany,NJ,//www.allstays.com/hotels/35794.htm,35794,fairfield-inn.csv,Fairfield Inn
40.531254,-74.529904,Fairfield Inn Suites Somerset,Somerset,NJ,//www.allstays.com/hotels/35886.htm,35886,fairfield-inn.csv,Fairfield Inn
32.875753,-105.958624,Fairfield Inn & Suites Alamogordo,Alamogordo,NM,//www.allstays.com/hotels/36037.htm,36037,fairfield-inn.csv,Fairfield Inn
35.059637,-106.620969,Fairfield Inn Albuquerque Airport,Albuquerque,NM,//www.allstays.com/hotels/36079.htm,36079,fairfield-inn.csv,Fairfield Inn
35.108538,-106.626261,Fairfield Inn Albuquerque University Area,Albuquerque,NM,//www.allstays.com/hotels/36080.htm,36080,fairfield-inn.csv,Fairfield Inn
32.392029,-104.221053,Fairfield Inn & Suites Carlsbad,Carlsbad,NM,//www.allstays.com/hotels/36176.htm,36176,fairfield-inn.csv,Fairfield Inn
34.441331,-103.196249,Fairfield Inn Suites Clovis,Clovis,NM,//www.allstays.com/hotels/36208.htm,36208,fairfield-inn.csv,Fairfield Inn
32.740821,-103.153072,Fairfield Inn Suites Hobbs,Hobbs,NM,//www.allstays.com/hotels/36286.htm,36286,fairfield-inn.csv,Fairfield Inn
32.342138,-106.764811,Fairfield Inn Las Cruces,Las Cruces,NM,//www.allstays.com/hotels/36301.htm,36301,fairfield-inn.csv,Fairfield Inn
33.406206,-104.522553,Fairfield Inn Suites Roswell,Roswell,NM,//www.allstays.com/hotels/36388.htm,36388,fairfield-inn.csv,Fairfield Inn
36.119516,-115.155022,Fairfield Inn Las Vegas Airport,Las Vegas,NV,//www.allstays.com/hotels/36728.htm,36728,fairfield-inn.csv,Fairfield Inn
36.084526,-115.183112,Fairfield Inn Suites Las Vegas South,Las Vegas,NV,//www.allstays.com/hotels/36729.htm,36729,fairfield-inn.csv,Fairfield Inn
39.527464,-119.702205,Fairfield Inn Suites Reno Sparks,Sparks,NV,//www.allstays.com/hotels/36911.htm,36911,fairfield-inn.csv,Fairfield Inn
42.686868,-73.815059,Fairfield Inn Albany SUNY,Albany,NY,//www.allstays.com/hotels/36970.htm,36970,fairfield-inn.csv,Fairfield Inn
40.767982,-73.905807,Fairfield Inn New York LaGuardia Airport Astoria,Astoria,NY,//www.allstays.com/hotels/37034.htm,37034,fairfield-inn.csv,Fairfield Inn
42.132985,-75.905504,Fairfield Inn Binghamton,Binghamton,NY,//www.allstays.com/hotels/37072.htm,37072,fairfield-inn.csv,Fairfield Inn
40.680921,-73.983687,Fairfield Inn Suites New York Brooklyn,Brooklyn,NY,//www.allstays.com/hotels/37108.htm,37108,fairfield-inn.csv,Fairfield Inn
42.932199,-78.72823,Fairfield Inn Suites Buffalo Airport,Buffalo,NY,//www.allstays.com/hotels/37132.htm,37132,fairfield-inn.csv,Fairfield Inn
42.153158,-77.078869,Fairfield Inn Corning Riverside,Corning,NY,//www.allstays.com/hotels/37231.htm,37231,fairfield-inn.csv,Fairfield Inn
42.625599,-73.69922,Fairfield Inn Albany East Greenbush,East Greenbush,NY,//www.allstays.com/hotels/37271.htm,37271,fairfield-inn.csv,Fairfield Inn
40.771397,-73.84406,Fairfield Inn New York LaGuardia Airport Flushing,Flushing,NY,//www.allstays.com/hotels/37347.htm,37347,fairfield-inn.csv,Fairfield Inn
43.059404,-77.651608,Fairfield Inn Rochester South,Henrietta,NY,//www.allstays.com/hotels/37423.htm,37423,fairfield-inn.csv,Fairfield Inn
42.158576,-76.856394,Fairfield Inn & Suites Elmira Corning,Horseheads,NY,//www.allstays.com/hotels/53500.htm,53500,fairfield-inn.csv,Fairfield Inn
42.422459,-76.515895,Fairfield Inn & Suites Ithaca,Ithaca,NY,//www.allstays.com/hotels/53503.htm,53503,fairfield-inn.csv,Fairfield Inn
40.666594,-73.779935,Fairfield Inn New York JFK Airport,Jamaica,NY,//www.allstays.com/hotels/37506.htm,37506,fairfield-inn.csv,Fairfield Inn
43.187429,-76.234637,Fairfield Inn Syracuse Clay,Liverpool,NY,//www.allstays.com/hotels/37643.htm,37643,fairfield-inn.csv,Fairfield Inn
40.751501,-73.935685,Fairfield Inn & Suites New York Queens Long Island City,Long Island City,NY,//www.allstays.com/hotels/37663.htm,37663,fairfield-inn.csv,Fairfield Inn
40.736218,-73.93652,Fairfield Inn New York Long Island City Manhattan View,Long Island City,NY,//www.allstays.com/hotels/37664.htm,37664,fairfield-inn.csv,Fairfield Inn
42.967242,-73.799545,Fairfield Inn Suites Saratoga Malta,Malta,NY,//www.allstays.com/hotels/37681.htm,37681,fairfield-inn.csv,Fairfield Inn
40.821198,-72.997404,Fairfield Inn Medford Long Island,Medford,NY,//www.allstays.com/hotels/37895.htm,37895,fairfield-inn.csv,Fairfield Inn
40.713232,-73.992997,Fairfield Inn & Suites New York Manhattan/Downtown,New York,NY,//www.allstays.com/hotels/53510.htm,53510,fairfield-inn.csv,Fairfield Inn
40.751855,-73.994722,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,New York,NY,//www.allstays.com/hotels/52361.htm,52361,fairfield-inn.csv,Fairfield Inn
40.706002,-74.005154,Fairfield Inn New York Manhattan/Financial District,New York,NY,//www.allstays.com/hotels/53518.htm,53518,fairfield-inn.csv,Fairfield Inn
40.746177,-73.990907,Fairfield Inn Suites New York Manhattan Chelsea,New York,NY,//www.allstays.com/hotels/37980.htm,37980,fairfield-inn.csv,Fairfield Inn
40.750585,-73.983851,Fairfield Inn Suites New York Manhattan Fifth Avenue,New York,NY,//www.allstays.com/hotels/37981.htm,37981,fairfield-inn.csv,Fairfield Inn
40.756309,-73.991624,Fairfield Inn Suites New York Manhattan Times Square,New York,NY,//www.allstays.com/hotels/37982.htm,37982,fairfield-inn.csv,Fairfield Inn
43.128222,-77.662967,Fairfield Inn Rochester Airport,Rochester,NY,//www.allstays.com/hotels/38207.htm,38207,fairfield-inn.csv,Fairfield Inn
43.117116,-75.596903,Fairfield Inn Suites Verona,Verona,NY,//www.allstays.com/hotels/38405.htm,38405,fairfield-inn.csv,Fairfield Inn
43.978159,-75.940487,Fairfield Inn & Suites Watertown Thousand Islands,Watertown,NY,//www.allstays.com/hotels/38438.htm,38438,fairfield-inn.csv,Fairfield Inn
43.212821,-77.461196,Fairfield Inn Rochester East,Webster,NY,//www.allstays.com/hotels/38447.htm,38447,fairfield-inn.csv,Fairfield Inn
40.979177,-81.485737,Fairfield Inn Suites Akron South,Akron,OH,//www.allstays.com/hotels/38514.htm,38514,fairfield-inn.csv,Fairfield Inn
41.466399,-82.058013,Fairfield Inn Suites Cleveland Avon,Avon,OH,//www.allstays.com/hotels/38560.htm,38560,fairfield-inn.csv,Fairfield Inn
