"name" "lastname" "firstname" "articleNum" "birthDate" "birthMonth" "birthDay" "zodiac"
"2335" "LaFontaine, Pat" "LaFontaine" "Pat" 1 1965-02-22 2 22 "Pisces"
"2336" "LaPierre, Wayne" "LaPierre" "Wayne" 0 1948-11-08 11 8 "Scorpio"
"2337" "Labastida Ochoa, Francisco" "Labastida Ochoa" "Francisco" 0 1942-08-14 8 14 "Leo"
"2338" "Labonte, Bobby" "Labonte" "Bobby" 1 1964-05-08 5 8 "Taurus"
"2339" "Lacroix, Christian" "Lacroix" "Christian" 23 1951-05-16 5 16 "Taurus"
"2340" "Lafontaine, Oskar" "Lafontaine" "Oskar" 2 1943-09-16 9 16 "Virgo"
"2341" "Lafraniere, Sharon" "Lafraniere" "Sharon" 0 1955-06-15 6 15 "Gemini"
"2342" "Lagasse, Emeril" "Lagasse" "Emeril" 9 1959-10-15 10 15 "Libra"
"2343" "Lagerfeld, Karl" "Lagerfeld" "Karl" 51 1933-09-10 9 10 "Virgo"
"2344" "Lagos, Ricardo" "Lagos" "Ricardo" 1 1938-03-02 3 2 "Pisces"
"2345" "Lahoud, Emile" "Lahoud" "Emile" 2 1936-01-12 1 12 "Capricorn"
"2346" "Lahti, Christine" "Lahti" "Christine" 4 1950-04-04 4 4 "Aries"
"2347" "Lake, Anthony" "Lake" "Anthony" 5 1939-04-02 4 2 "Aries"
"2348" "Lamberth, Royce C" "Lamberth" "Royce C" 2 1943-07-16 7 16 "Cancer"
"2349" "Lamm, Richard D" "Lamm" "Richard D" 0 1935-09-12 9 12 "Virgo"
"2350" "Lamont, Ned" "Lamont" "Ned" 70 1954-01-03 1 3 "Capricorn"
"2351" "Lamoriello, Lou" "Lamoriello" "Lou" 14 1942-10-21 10 21 "Libra"
"2352" "Lamos, Mark" "Lamos" "Mark" 12 1946-03-10 3 10 "Pisces"
"2353" "Lampert, Edward S" "Lampert" "Edward S" 10 1962-07-19 7 19 "Cancer"
"2354" "Lamy, Pascal" "Lamy" "Pascal" 10 1947-04-08 4 8 "Aries"
"2355" "Lancaster, Burt" "Lancaster" "Burt" 1 1913-11-02 11 2 "Scorpio"
"2356" "Landesman, Rocco" "Landesman" "Rocco" 15 1947-07-20 7 20 "Cancer"
"2357" "Landis, Floyd" "Landis" "Floyd" 105 1975-10-14 10 14 "Libra"
"2358" "Landis, John" "Landis" "John" 5 1950-08-03 8 3 "Leo"
"2359" "Landler, Mark" "Landler" "Mark" 2 1965-10-26 10 26 "Scorpio"
"2360" "Lane, Nathan" "Lane" "Nathan" 22 1956-02-03 2 3 "Aquarius"
"2361" "Lang, K D" "Lang" "K D" 3 1961-11-02 11 2 "Scorpio"
"2362" "Lange, Jessica" "Lange" "Jessica" 15 1949-04-20 4 20 "Aries"
"2363" "Langella, Frank" "Langella" "Frank" 12 1938-01-01 1 1 "Capricorn"
"2364" "Langewiesche, William" "Langewiesche" "William" 5 1955-06-12 6 12 "Gemini"
"2365" "Langone, Kenneth G" "Langone" "Kenneth G" 6 1935-09-16 9 16 "Virgo"
"2366" "Lansbury, Angela" "Lansbury" "Angela" 12 1925-10-16 10 16 "Libra"
"2367" "Lansing, Sherry" "Lansing" "Sherry" 8 1944-07-31 7 31 "Leo"
"2368" "Lantos, Tom" "Lantos" "Tom" 4 1928-02-01 2 1 "Aquarius"
"2369" "Lapine, James" "Lapine" "James" 11 1949-01-10 1 10 "Capricorn"
"2370" "Laredo, Jaime" "Laredo" "Jaime" 16 1941-06-07 6 7 "Gemini"
"2371" "Laredo, Ruth" "Laredo" "Ruth" 1 1937-11-20 11 20 "Scorpio"
"2372" "Largent, Steve" "Largent" "Steve" 1 1954-09-28 9 28 "Libra"
"2373" "Larijani, Ali" "Larijani" "Ali" 16 1958-06-03 6 3 "Gemini"
"2374" "Larsen, Don" "Larsen" "Don" 4 1929-08-07 8 7 "Leo"
"2375" "Larson, Jonathan" "Larson" "Jonathan" 9 1960-02-04 2 4 "Aquarius"
"2376" "Lasorda, Tommy" "Lasorda" "Tommy" 1 1927-09-22 9 22 "Virgo"
"2377" "Latortue, Gerard" "Latortue" "Gerard" 0 1934-06-19 6 19 "Gemini"
"2378" "Lauder, Ronald S" "Lauder" "Ronald S" 14 1944-02-26 2 26 "Pisces"
"2379" "Lauper, Cyndi" "Lauper" "Cyndi" 8 1953-06-22 6 22 "Cancer"
"2380" "Lauren, Ralph" "Lauren" "Ralph" 26 1939-10-14 10 14 "Libra"
"2381" "Laurents, Arthur" "Laurents" "Arthur" 14 1918-07-14 7 14 "Cancer"
"2382" "Lautenberg, Frank R" "Lautenberg" "Frank R" 37 1924-01-23 1 23 "Aquarius"
"2383" "Lavagna, Roberto" "Lavagna" "Roberto" 1 1942-03-24 3 24 "Aries"
"2384" "Lavin, Linda" "Lavin" "Linda" 2 1937-10-15 10 15 "Libra"
"2385" "Laviolette, Peter" "Laviolette" "Peter" 8 1964-12-07 12 7 "Sagittarius"
"2386" "Law, Bernard F" "Law" "Bernard F" 4 1931-11-04 11 4 "Scorpio"
"2387" "Law, Jude" "Law" "Jude" 32 1972-12-29 12 29 "Capricorn"
"2388" "Lawrence, Francis L" "Lawrence" "Francis L" 0 1937-08-25 8 25 "Virgo"
"2389" "Lawrence, Jacob" "Lawrence" "Jacob" 2 1917-09-07 9 7 "Virgo"
"2390" "Lawrence, Martin" "Lawrence" "Martin" 4 1965-04-16 4 16 "Aries"
"2391" "Lay, Kenneth L" "Lay" "Kenneth L" 90 1942-04-15 4 15 "Aries"
"2392" "Layden, Scott" "Layden" "Scott" 2 1959-01-01 1 1 "Capricorn"
"2393" "Lazio, Rick A" "Lazio" "Rick A" 17 1958-03-13 3 13 "Pisces"
"2394" "Le Carre, John" "Le Carre" "John" 10 1931-10-19 10 19 "Libra"
"2395" "Le Corbusier" "Le Corbusier" NA 6 1887-10-06 10 6 "Libra"
"2396" "Le Gougne, Marie Reine" "Le Gougne" "Marie Reine" 0 1961-01-01 1 1 "Capricorn"
"2397" "Le Pen, Jean-Marie" "Le Pen" "Jean-Marie" 12 1928-06-20 6 20 "Gemini"
"2398" "LeDuff, Charlie" "LeDuff" "Charlie" 3 1966-01-01 1 1 "Capricorn"
"2399" "LeFrak, Samuel J" "LeFrak" "Samuel J" 1 1918-02-12 2 12 "Aquarius"
"2400" "LeWitt, Sol" "LeWitt" "Sol" 12 1928-09-09 9 9 "Virgo"
"2401" "Leach, Jim" "Leach" "Jim" 0 1942-10-15 10 15 "Libra"
"2402" "Leaf, Ryan" "Leaf" "Ryan" 0 1976-05-15 5 15 "Taurus"
"2403" "Leahy, Patrick J" "Leahy" "Patrick J" 43 1940-03-31 3 31 "Aries"
"2404" "Lear, Norman" "Lear" "Norman" 1 1922-07-27 7 27 "Leo"
"2405" "Leary, Denis" "Leary" "Denis" 14 1957-08-18 8 18 "Leo"
"2406" "Leavitt, Michael O" "Leavitt" "Michael O" 16 1951-02-11 2 11 "Aquarius"
"2407" "Lebow, Bennett S" "Lebow" "Bennett S" 0 1938-01-01 1 1 "Capricorn"
"2408" "Ledee, Ricky" "Ledee" "Ricky" 1 1973-11-22 11 22 "Scorpio"
"2409" "Ledger, Heath" "Ledger" "Heath" 41 1979-04-04 4 4 "Aries"
"2410" "Lee Kuan Yew" "Lee Kuan Yew" NA 4 1923-09-16 9 16 "Virgo"
"2411" "Lee Myung-bak" "Lee Myung-bak" NA 59 1941-12-19 12 19 "Sagittarius"
"2412" "Lee Teng-Hui" "Lee Teng-Hui" NA 0 1923-01-15 1 15 "Capricorn"
"2413" "Lee, Ang" "Lee" "Ang" 20 1954-10-23 10 23 "Libra"
"2414" "Lee, Bill Lann" "Lee" "Bill Lann" 0 1949-02-05 2 5 "Aquarius"
"2415" "Lee, Chang-Rae" "Lee" "Chang-Rae" 1 1965-07-29 7 29 "Leo"
"2416" "Lee, Jennifer 8" "Lee" "Jennifer 8" 2 1976-03-15 3 15 "Pisces"
"2417" "Lee, Peggy" "Lee" "Peggy" 5 1920-05-26 5 26 "Gemini"
"2418" "Lee, Robert E" "Lee" "Robert E" 2 1807-01-19 1 19 "Capricorn"
"2419" "Lee, Spike" "Lee" "Spike" 27 1957-03-20 3 20 "Pisces"
"2420" "Lee, Stan" "Lee" "Stan" 15 1922-12-28 12 28 "Capricorn"
"2421" "Lee, Wen Ho" "Lee" "Wen Ho" 4 1939-12-21 12 21 "Sagittarius"
"2422" "Leeson, Nicholas W" "Leeson" "Nicholas W" 1 1967-02-25 2 25 "Pisces"
"2423" "Leetch, Brian" "Leetch" "Brian" 10 1968-03-03 3 3 "Pisces"
"2424" "Lefkow, Joan Humphrey" "Lefkow" "Joan Humphrey" 8 1944-01-09 1 9 "Capricorn"
"2425" "Leguizamo, John" "Leguizamo" "John" 12 1964-07-22 7 22 "Cancer"
"2426" "Lehman, Tom" "Lehman" "Tom" 12 1959-03-07 3 7 "Pisces"
"2427" "Lehmann-Haupt, Christopher" "Lehmann-Haupt" "Christopher" 1 1934-01-01 1 1 "Capricorn"
"2428" "Lehrer, Jim" "Lehrer" "Jim" 6 1934-05-19 5 19 "Taurus"
"2429" "Leibovitz, Annie" "Leibovitz" "Annie" 20 1949-10-02 10 2 "Libra"
"2430" "Leichter, Franz S" "Leichter" "Franz S" 0 1930-08-19 8 19 "Leo"
"2431" "Leigh, Jennifer Jason" "Leigh" "Jennifer Jason" 9 1962-02-05 2 5 "Aquarius"
"2432" "Leigh, Mike" "Leigh" "Mike" 13 1943-02-20 2 20 "Pisces"
"2433" "Leight, Warren" "Leight" "Warren" 3 1957-01-17 1 17 "Capricorn"
"2434" "Leinart, Matt" "Leinart" "Matt" 24 1983-05-11 5 11 "Taurus"
"2435" "Leiter, Al" "Leiter" "Al" 22 1965-10-23 10 23 "Libra"
"2436" "Leithauser, Brad" "Leithauser" "Brad" 3 1953-02-27 2 27 "Pisces"
"2437" "Leko, Peter" "Leko" "Peter" 6 1979-09-08 9 8 "Virgo"
"2438" "Lemaire, Jacques" "Lemaire" "Jacques" 3 1945-09-07 9 7 "Virgo"
"2439" "Lemann, Nicholas" "Lemann" "Nicholas" 2 NA NA NA NA
"2440" "Lemieux, Claude" "Lemieux" "Claude" 1 1965-07-16 7 16 "Cancer"
"2441" "Lemieux, Mario" "Lemieux" "Mario" 7 1965-10-05 10 5 "Libra"
"2442" "Lemmon, Jack" "Lemmon" "Jack" 3 1925-02-08 2 8 "Aquarius"
"2443" "Lemper, Ute" "Lemper" "Ute" 10 1963-07-04 7 4 "Cancer"
"2444" "Lenin, Vladimir" "Lenin" "Vladimir" 2 1870-04-22 4 22 "Taurus"
"2445" "Lennon, John" "Lennon" "John" 33 1940-10-09 10 9 "Libra"
"2446" "Leno, Jay" "Leno" "Jay" 84 1950-04-28 4 28 "Taurus"
"2447" "Leonard, Elmore" "Leonard" "Elmore" 25 1925-10-11 10 11 "Libra"
"2448" "Leonard, Justin" "Leonard" "Justin" 11 1972-06-15 6 15 "Gemini"
"2449" "Leonard, Sugar Ray" "Leonard" "Sugar Ray" 3 1956-05-17 5 17 "Taurus"
"2450" "Leonhardt, David" "Leonhardt" "David" 6 1973-01-01 1 1 "Capricorn"
"2451" "Lepage, Robert" "Lepage" "Robert" 8 1957-12-12 12 12 "Sagittarius"
"2452" "Lerach, William S" "Lerach" "William S" 11 1946-03-14 3 14 "Pisces"
"2453" "Lerner, Alan Jay" "Lerner" "Alan Jay" 7 1918-08-31 8 31 "Virgo"
"2454" "Leroy, Warner" "Leroy" "Warner" 2 1935-03-03 3 3 "Pisces"
"2455" "Leslie, Lisa" "Leslie" "Lisa" 8 1972-07-07 7 7 "Cancer"
"2456" "Lessig, Lawrence" "Lessig" "Lawrence" 6 1961-06-03 6 3 "Gemini"
"2457" "Lessing, Doris" "Lessing" "Doris" 15 1919-10-22 10 22 "Libra"
"2458" "Lethem, Jonathan" "Lethem" "Jonathan" 12 1964-02-19 2 19 "Pisces"
"2459" "Letterman, David" "Letterman" "David" 74 1947-04-12 4 12 "Aries"
"2460" "Letts, Tracy" "Letts" "Tracy" 22 1965-07-04 7 4 "Cancer"
"2461" "Leung, Katrina" "Leung" "Katrina" 1 1954-01-01 1 1 "Capricorn"
"2462" "Levi, Primo" "Levi" "Primo" 3 1919-07-31 7 31 "Leo"
"2463" "Levin, Carl" "Levin" "Carl" 28 1934-06-28 6 28 "Cancer"
"2464" "Levin, Gerald M" "Levin" "Gerald M" 4 1939-05-06 5 6 "Taurus"
"2465" "Levin, Ira" "Levin" "Ira" 1 1929-08-27 8 27 "Virgo"
"2466" "Levin, Jonathan M" "Levin" "Jonathan M" 0 NA NA NA NA
"2467" "Levin, Richard C" "Levin" "Richard C" 2 1947-04-07 4 7 "Aries"
"2468" "Levine, James" "Levine" "James" 93 1943-06-23 6 23 "Cancer"
"2469" "Levine, Randy L" "Levine" "Randy L" 0 1955-02-22 2 22 "Pisces"
"2470" "Levinson, Barry" "Levinson" "Barry" 4 1942-04-06 4 6 "Aries"
"2471" "Levitt, Arthur Jr" "Levitt" "Arthur Jr" 6 1931-02-03 2 3 "Aquarius"
"2472" "Levy, Chandra Ann" "Levy" "Chandra Ann" 3 1977-04-14 4 14 "Aries"
"2473" "Levy, Clifford J" "Levy" "Clifford J" 0 1967-06-15 6 15 "Gemini"
"2474" "Levy, Harold O" "Levy" "Harold O" 4 1952-12-14 12 14 "Sagittarius"
"2475" "Levy, Leon" "Levy" "Leon" 2 1925-09-13 9 13 "Virgo"
"2476" "Lewinsky, Monica S" "Lewinsky" "Monica S" 13 1973-07-23 7 23 "Leo"
"2477" "Lewis, Anthony" "Lewis" "Anthony" 3 1927-03-27 3 27 "Aries"
"2478" "Lewis, Carl" "Lewis" "Carl" 4 1961-07-01 7 1 "Cancer"
"2479" "Lewis, Flora" "Lewis" "Flora" 0 1922-07-25 7 25 "Leo"
"2480" "Lewis, Jerry" "Lewis" "Jerry" 20 1926-03-16 3 16 "Pisces"
"2481" "Lewis, Lennox" "Lewis" "Lennox" 5 1965-09-02 9 2 "Virgo"
"2482" "Lewis, Meriwether" "Lewis" "Meriwether" 3 1774-08-18 8 18 "Leo"
"2483" "Leyland, Jim" "Leyland" "Jim" 27 1944-12-15 12 15 "Sagittarius"
"2484" "Leyritz, Jim" "Leyritz" "Jim" 2 1963-12-27 12 27 "Capricorn"
"2485" "Li Ka-Shing" "Li Ka-Shing" NA 1 1928-07-29 7 29 "Leo"
"2486" "Li Peng" "Li Peng" NA 0 1928-10-20 10 20 "Libra"
"2487" "Li, Richard" "Li" "Richard" 5 1966-11-08 11 8 "Scorpio"
"2488" "Libby, I Lewis Jr" "Libby" "I Lewis Jr" 46 1950-08-22 8 22 "Leo"
"2489" "Libeskind, Daniel" "Libeskind" "Daniel" 30 1946-05-12 5 12 "Taurus"
"2490" "Lichtblau, Eric" "Lichtblau" "Eric" 7 1965-01-01 1 1 "Capricorn"
"2491" "Lichtenstein, Harvey" "Lichtenstein" "Harvey" 2 NA NA NA NA
"2492" "Lichtenstein, Roy" "Lichtenstein" "Roy" 11 1923-10-27 10 27 "Scorpio"
"2493" "Lidle, Cory" "Lidle" "Cory" 25 1972-03-22 3 22 "Aries"
"2494" "Lieberman, Avigdor" "Lieberman" "Avigdor" 17 1958-06-05 6 5 "Gemini"
"2495" "Lieberman, Joseph I" "Lieberman" "Joseph I" 170 1942-02-24 2 24 "Pisces"
"2496" "Lifton, Robert Jay" "Lifton" "Robert Jay" 0 1926-05-16 5 16 "Taurus"
"2497" "Ligeti, Gyorgy" "Ligeti" "Gyorgy" 18 1923-05-28 5 28 "Gemini"
"2498" "Lil Wayne" "Lil Wayne" NA 22 1982-09-27 9 27 "Libra"
"2499" "Limbaugh, Rush" "Limbaugh" "Rush" 54 1951-01-12 1 12 "Capricorn"
"2500" "Lin, Maya" "Lin" "Maya" 11 1959-10-05 10 5 "Libra"
"2501" "Linares, Guillermo" "Linares" "Guillermo" 0 1951-01-01 1 1 "Capricorn"
"2502" "Lincoln, Abbey" "Lincoln" "Abbey" 3 1930-08-06 8 6 "Leo"
"2503" "Lincoln, Abraham" "Lincoln" "Abraham" 95 1809-02-12 2 12 "Aquarius"
"2504" "Lind, Michael" "Lind" "Michael" 6 1962-04-23 4 23 "Taurus"
"2505" "Lindbergh, Anne Morrow" "Lindbergh" "Anne Morrow" 2 1906-06-22 6 22 "Cancer"
"2506" "Lindbergh, Charles A" "Lindbergh" "Charles A" 6 1902-02-04 2 4 "Aquarius"
"2507" "Lindh, Anna" "Lindh" "Anna" 0 1957-06-19 6 19 "Gemini"
"2508" "Lindh, John Walker" "Lindh" "John Walker" 6 1981-02-09 2 9 "Aquarius"
"2509" "Lindros, Eric" "Lindros" "Eric" 0 1973-02-28 2 28 "Pisces"
"2510" "Lindsay, John V" "Lindsay" "John V" 13 1921-11-24 11 24 "Sagittarius"
"2511" "Lindsay-Abaire, David" "Lindsay-Abaire" "David" 13 1969-11-30 11 30 "Sagittarius"
"2512" "Lindsey, Lawrence B" "Lindsey" "Lawrence B" 0 1954-07-18 7 18 "Cancer"
"2513" "Linney, Laura" "Linney" "Laura" 20 1964-02-05 2 5 "Aquarius"
"2514" "Lipinski, Tara" "Lipinski" "Tara" 3 1982-06-10 6 10 "Gemini"
"2515" "Lippman, Jonathan" "Lippman" "Jonathan" 12 1945-05-19 5 19 "Taurus"
"2516" "Lipstadt, Deborah E" "Lipstadt" "Deborah E" 0 1947-03-18 3 18 "Pisces"
"2517" "Lipsyte, Robert" "Lipsyte" "Robert" 1 1938-01-16 1 16 "Capricorn"
"2518" "Liptak, Adam" "Liptak" "Adam" 3 1960-09-02 9 2 "Virgo"
"2519" "Lipton, Eric" "Lipton" "Eric" 2 NA NA NA NA
"2520" "Lish, Gordon" "Lish" "Gordon" 2 1934-02-11 2 11 "Aquarius"
"2521" "Liszt, Franz" "Liszt" "Franz" 3 1811-10-22 10 22 "Libra"
"2522" "Lithgow, John" "Lithgow" "John" 12 1945-10-19 10 19 "Libra"
"2523" "Litsky, Frank" "Litsky" "Frank" 4 NA NA NA NA
"2524" "Litton, Andrew" "Litton" "Andrew" 1 1959-05-16 5 16 "Taurus"
"2525" "Litvinenko, Alexander V" "Litvinenko" "Alexander V" 54 1962-08-30 8 30 "Virgo"
"2526" "Liu, John C" "Liu" "John C" 33 1967-01-08 1 8 "Capricorn"
"2527" "Livingston, Robert L" "Livingston" "Robert L" 1 1943-04-30 4 30 "Taurus"
"2528" "Livingstone, Ken" "Livingstone" "Ken" 14 1945-06-17 6 17 "Gemini"
"2529" "Livni, Tzipi" "Livni" "Tzipi" 33 1958-07-08 7 8 "Cancer"
"2530" "Lloyd Webber, Andrew" "Lloyd Webber" "Andrew" 22 1948-03-22 3 22 "Aries"
"2531" "Lloyd, Graeme" "Lloyd" "Graeme" 1 1967-04-09 4 9 "Aries"
"2532" "Loach, Ken" "Loach" "Ken" 9 1936-06-17 6 17 "Gemini"
"2533" "Lobo, Rebecca" "Lobo" "Rebecca" 0 1973-10-03 10 3 "Libra"
"2534" "Locke, Gary" "Locke" "Gary" 9 1950-01-21 1 21 "Aquarius"
"2535" "Lockhart, Joe" "Lockhart" "Joe" 1 1959-07-13 7 13 "Cancer"
"2536" "Lockhart, Keith" "Lockhart" "Keith" 1 1959-11-07 11 7 "Scorpio"
"2537" "Lockwood, Nadine" "Lockwood" "Nadine" 0 1991-01-01 1 1 "Capricorn"
"2538" "Lockyer, Bill" "Lockyer" "Bill" 8 1941-05-08 5 8 "Taurus"
"2539" "Loesser, Frank" "Loesser" "Frank" 4 1910-06-29 6 29 "Cancer"
"2540" "Lofton, Kenny" "Lofton" "Kenny" 5 1967-05-31 5 31 "Gemini"
"2541" "Lohan, Lindsay" "Lohan" "Lindsay" 39 1986-07-02 7 2 "Cancer"
"2542" "Lonergan, Kenneth" "Lonergan" "Kenneth" 5 1962-10-16 10 16 "Libra"
"2543" "Lopate, Phillip" "Lopate" "Phillip" 3 1943-01-01 1 1 "Capricorn"
"2544" "Lopez Obrador, Andres Manuel" "Lopez Obrador" "Andres Manuel" 56 1953-11-13 11 13 "Scorpio"
"2545" "Lopez, Awilda" "Lopez" "Awilda" 0 1989-02-11 2 11 "Aquarius"
"2546" "Lopez, Jennifer" "Lopez" "Jennifer" 28 1969-07-24 7 24 "Leo"
"2547" "Lorenzo, Frank" "Lorenzo" "Frank" 1 1940-05-19 5 19 "Taurus"
"2548" "Loroupe, Tegla" "Loroupe" "Tegla" 1 1973-05-09 5 9 "Taurus"
"2549" "Lortel, Lucille" "Lortel" "Lucille" 1 1900-12-16 12 16 "Sagittarius"
"2550" "Lott, Trent" "Lott" "Trent" 22 1941-10-09 10 9 "Libra"
"2551" "Louganis, Greg" "Louganis" "Greg" 2 1960-01-29 1 29 "Aquarius"
"2552" "Louima, Abner" "Louima" "Abner" 7 1966-01-01 1 1 "Capricorn"
"2553" "Louis, Joe" "Louis" "Joe" 8 1914-05-14 5 14 "Taurus"
"2554" "Loury, Glenn C" "Loury" "Glenn C" 0 1948-09-03 9 3 "Virgo"
"2555" "Lovano, Joe" "Lovano" "Joe" 12 1952-12-29 12 29 "Capricorn"
"2556" "Love, Courtney" "Love" "Courtney" 19 1964-07-09 7 9 "Cancer"
"2557" "Love, Davis III" "Love" "Davis III" 3 1964-04-13 4 13 "Aries"
"2558" "Lovett, Lyle" "Lovett" "Lyle" 2 1957-11-01 11 1 "Scorpio"
"2559" "Low, Ron" "Low" "Ron" 0 1950-06-21 6 21 "Gemini"
"2560" "Lowey, Nita M" "Lowey" "Nita M" 2 1937-07-05 7 5 "Cancer"
"2561" "Lowry, Glenn D" "Lowry" "Glenn D" 9 1954-09-28 9 28 "Libra"
"2562" "LuPone, Patti" "LuPone" "Patti" 20 1949-04-21 4 21 "Taurus"
"2563" "Lubbers, Ruud" "Lubbers" "Ruud" 5 1939-05-07 5 7 "Taurus"
"2564" "Lubovitch, Lar" "Lubovitch" "Lar" 11 1943-04-09 4 9 "Aries"
"2565" "Lucas, Craig" "Lucas" "Craig" 10 1951-04-30 4 30 "Taurus"
"2566" "Lucas, George" "Lucas" "George" 31 1944-05-14 5 14 "Taurus"
"2567" "Lucas, Ray" "Lucas" "Ray" 0 1972-08-06 8 6 "Leo"
"2568" "Ludlam, Charles" "Ludlam" "Charles" 1 1943-04-12 4 12 "Aries"
"2569" "Ludlum, Robert" "Ludlum" "Robert" 4 1927-05-25 5 25 "Gemini"
"2570" "Ludwig, Eugene A" "Ludwig" "Eugene A" 1 1946-04-11 4 11 "Aries"
"2571" "Lugar, Richard G" "Lugar" "Richard G" 10 1932-04-04 4 4 "Aries"
"2572" "Luhrmann, Baz" "Luhrmann" "Baz" 5 1962-09-17 9 17 "Virgo"
"2573" "Lukacs, John" "Lukacs" "John" 1 1924-01-31 1 31 "Aquarius"
"2574" "Lukas, D Wayne" "Lukas" "D Wayne" 12 1935-09-02 9 2 "Virgo"
"2575" "Lukashenko, Aleksandr G" "Lukashenko" "Aleksandr G" 36 1954-08-30 8 30 "Virgo"
"2576" "Lumet, Sidney" "Lumet" "Sidney" 9 1924-06-25 6 25 "Cancer"
"2577" "Lundqvist, Henrik" "Lundqvist" "Henrik" 61 1982-03-02 3 2 "Pisces"
"2578" "Lungren, Daniel E" "Lungren" "Daniel E" 0 1946-09-22 9 22 "Virgo"
"2579" "Luntz, Frank" "Luntz" "Frank" 4 1962-02-23 2 23 "Pisces"
"2580" "Lurie, Alison" "Lurie" "Alison" 2 1926-09-03 9 3 "Virgo"
"2581" "Luttwak, Edward N" "Luttwak" "Edward N" 2 1942-11-04 11 4 "Scorpio"
"2582" "Lutz, Robert A" "Lutz" "Robert A" 11 NA NA NA NA
"2583" "Luzhkov, Yuri" "Luzhkov" "Yuri" 1 1936-09-21 9 21 "Virgo"
"2584" "Lyall, Sarah" "Lyall" "Sarah" 3 NA NA NA NA
"2585" "Lynch, David" "Lynch" "David" 18 1946-01-20 1 20 "Capricorn"
"2586" "Lynch, Gerard E" "Lynch" "Gerard E" 0 1951-09-04 9 4 "Virgo"
"2587" "Lynch, Jessica" "Lynch" "Jessica" 4 1983-04-26 4 26 "Taurus"
"2588" "Lyne, Adrian" "Lyne" "Adrian" 0 1941-03-04 3 4 "Pisces"
"2589" "Lyons, Henry J" "Lyons" "Henry J" 0 1942-01-01 1 1 "Capricorn"
"2590" "la Guardia, Fiorello H" "la Guardia" "Fiorello H" 8 1882-12-11 12 11 "Sagittarius"
"2591" "la Russa, Tony" "la Russa" "Tony" 28 1944-10-04 10 4 "Libra"
"2592" "Ma Ying-jeou" "Ma Ying-jeou" NA 19 1950-07-13 7 13 "Cancer"
"2593" "Ma, Yo-Yo" "Ma" "Yo-Yo" 28 1955-10-07 10 7 "Libra"
"2594" "Maas, Peter" "Maas" "Peter" 0 1929-06-27 6 27 "Cancer"
"2595" "Maazel, Lorin" "Maazel" "Lorin" 69 1930-03-06 3 6 "Pisces"
"2596" "Mabus, Ray" "Mabus" "Ray" 1 1948-10-11 10 11 "Libra"
"2597" "MacFarquhar, Neil" "MacFarquhar" "Neil" 2 NA NA NA NA
"2598" "MacLaine, Shirley" "MacLaine" "Shirley" 5 1934-04-24 4 24 "Taurus"
"2599" "Macchiarola, Frank J" "Macchiarola" "Frank J" 0 1941-04-07 4 7 "Aries"
"2600" "Maccioni, Sirio" "Maccioni" "Sirio" 11 1932-01-01 1 1 "Capricorn"
"2601" "Mack, John J" "Mack" "John J" 41 1944-11-17 11 17 "Scorpio"
"2602" "Mack, Stan" "Mack" "Stan" 1 1936-01-01 1 1 "Capricorn"
"2603" "Mackie, Bob" "Mackie" "Bob" 1 1940-03-24 3 24 "Aries"
"2604" "Mackintosh, Cameron" "Mackintosh" "Cameron" 7 1946-10-17 10 17 "Libra"
"2605" "Macklowe, Harry" "Macklowe" "Harry" 13 1937-01-01 1 1 "Capricorn"
"2606" "Macy, William H" "Macy" "William H" 10 1949-03-13 3 13 "Pisces"
"2607" "Maddox, Tommy" "Maddox" "Tommy" 1 1971-09-02 9 2 "Virgo"
"2608" "Maddux, Greg" "Maddux" "Greg" 7 1966-04-14 4 14 "Aries"
"2609" "Madoff, Bernard L" "Madoff" "Bernard L" 240 1938-04-29 4 29 "Taurus"
"2610" "Magaziner, Ira C" "Magaziner" "Ira C" 0 1947-11-08 11 8 "Scorpio"
"2611" "Maggert, Jeff" "Maggert" "Jeff" 0 1964-02-20 2 20 "Pisces"
"2612" "Maher, Bill" "Maher" "Bill" 11 1956-01-20 1 20 "Capricorn"
"2613" "Mahler, Gustav" "Mahler" "Gustav" 30 1860-07-07 7 7 "Cancer"
"2614" "Mahony, Roger M" "Mahony" "Roger M" 10 1936-02-27 2 27 "Pisces"
"2615" "Mahuad, Jamil" "Mahuad" "Jamil" 0 1949-07-29 7 29 "Leo"
"2616" "Maier, Hermann" "Maier" "Hermann" 15 1972-12-07 12 7 "Sagittarius"
"2617" "Mailer, Norman" "Mailer" "Norman" 35 1923-01-31 1 31 "Aquarius"
"2618" "Majid, Ali Hassan al-" "Majid" "Ali Hassan al-" 11 1941-11-30 11 30 "Sagittarius"
"2619" "Majoli, Iva" "Majoli" "Iva" 0 1977-08-12 8 12 "Leo"
"2620" "Major, John" "Major" "John" 2 1943-03-29 3 29 "Aries"
"2621" "Malcolm X" "Malcolm X" NA 16 1925-05-19 5 19 "Taurus"
"2622" "Malcolm, Janet" "Malcolm" "Janet" 5 1934-01-01 1 1 "Capricorn"
"2623" "Maliki, Nuri Kamal al-" "Maliki" "Nuri Kamal al-" 412 1950-06-20 6 20 "Gemini"
"2624" "Malkovich, John" "Malkovich" "John" 14 1953-12-09 12 9 "Sagittarius"
"2625" "Malle, Louis" "Malle" "Louis" 1 1932-10-30 10 30 "Scorpio"
