"id","firstname","midname","lastname","ftin","feet","inches","meters","gender"
"3331","Robby",,"Benson","5ft 10in","5","10.000","1.778000","M"
"3332","Daniel",,"Benzali","5ft 10in","5","10.000","1.778000","M"
"3333","Sandra",,"Bernhard","5ft 10in","5","10.000","1.778000","F"
"3334","James",,"Bourne","5ft 10in","5","10.000","1.778000","M"
"3335","David",,"Bowie","5ft 10in","5","10.000","1.778000","M"
"3336","Nicholas",,"Brendon","5ft 10in","5","10.000","1.778000","M"
"3337","Beau",,"Bridges","5ft 10in","5","10.000","1.778000","M"
"3338","Richard",,"Briers","5ft 10in","5","10.000","1.778000","M"
"3339","Josh",,"Brolin","5ft 10in","5","10.000","1.778000","M"
"3340","Bobby",,"Brown","5ft 10in","5","10.000","1.778000","M"
"3341","Steve",,"Burton","5ft 10in","5","10.000","1.778000","M"
"3342","Nestor",,"Carbonell","5ft 10in","5","10.000","1.778000","M"
"3343","Drew",,"Carey","5ft 10in","5","10.000","1.778000","M"
"3344","Lynda",,"Carter","5ft 10in","5","10.000","1.778000","F"
"3345","Chamillionaire",,,"5ft 10in","5","10.000","1.778000",
"3346","Prince",,"Charles","5ft 10in","5","10.000","1.778000","M"
"3347","John",,"Cho","5ft 10in","5","10.000","1.778000","M"
"3348","Helena",,"Christensen","5ft 10in","5","10.000","1.778000","F"
"3349","Chyna",,,"5ft 10in","5","10.000","1.778000","F"
"3350","Louise","Caire","Clark","5ft 10in","5","10.000","1.778000","F"
"3351","Montgomery",,"Clift","5ft 10in","5","10.000","1.778000","M"
"3352","Rory",,"Cochrane","5ft 10in","5","10.000","1.778000","M"
"3353","Ronnie",,"Coleman","5ft 10in","5","10.000","1.778000","F"
"3354","Carla",,"Collins","5ft 10in","5","10.000","1.778000","F"
"3355","Sarah",,"Connor","5ft 10in","5","10.000","1.778000","F"
"3356","Josh",,"Cooke","5ft 10in","5","10.000","1.778000","M"
"3357","Chris",,"Cooper","5ft 10in","5","10.000","1.778000","F"
"3358","Paulo",,"Costanzo","5ft 10in","5","10.000","1.778000","M"
"3359","Charlie",,"Cox","5ft 10in","5","10.000","1.778000","F"
"3360","Kevin",,"Cronin","5ft 10in","5","10.000","1.778000","M"
"3361","Matt",,"Damon","5ft 10in","5","10.000","1.778000","M"
"3362","Rodney",,"Dangerfield","5ft 10in","5","10.000","1.778000","M"
"3363","Paul",,"Darrow","5ft 10in","5","10.000","1.778000","M"
"3364","Damon",,"Dash","5ft 10in","5","10.000","1.778000","M"
"3365","Ramon","De","Ocampo","5ft 10in","5","10.000","1.778000","M"
"3366","Angus",,"Deayton","5ft 10in","5","10.000","1.778000","M"
"3367","Laura",,"Dern","5ft 10in","5","10.000","1.778000","F"
"3368","William",,"Devane","5ft 10in","5","10.000","1.778000","M"
"3369","Princess",,"Diana","5ft 10in","5","10.000","1.778000","F"
"3370","P",,"Diddy","5ft 10in","5","10.000","1.778000",
"3371","Walt",,"Disney","5ft 10in","5","10.000","1.778000","M"
"3372","Micky",,"Dolenz","5ft 10in","5","10.000","1.778000","M"
"3373","Michael",,"Douglas","5ft 10in","5","10.000","1.778000","M"
"3374","Minnie",,"Driver","5ft 10in","5","10.000","1.778000","F"
"3375","Eliza","Du","Toit","5ft 10in","5","10.000","1.778000","F"
"3376","Anne",,"Dudek","5ft 10in","5","10.000","1.778000","F"
"3377","Rockmond",,"Dunbar","5ft 10in","5","10.000","1.778000",
"3378","Michael",,"Ealy","5ft 10in","5","10.000","1.778000","M"
"3379","Christine",,"Ebersole","5ft 10in","5","10.000","1.778000","F"
"3380","Adrian",,"Edmondson","5ft 10in","5","10.000","1.778000","M"
"3381","Chiwetel",,"Ejiofor","5ft 10in","5","10.000","1.778000",
"3382","Steven",,"Elder","5ft 10in","5","10.000","1.778000","M"
"3383","Jenna",,"Elfman","5ft 10in","5","10.000","1.778000","F"
"3384","Ethan",,"Embry","5ft 10in","5","10.000","1.778000","M"
"3385","Harry",,"Enfield","5ft 10in","5","10.000","1.778000","M"
"3386","Omar",,"Epps","5ft 10in","5","10.000","1.778000","M"
"3387","Maurice",,"Evans","5ft 10in","5","10.000","1.778000","M"
"3388","Angie",,"Everhart","5ft 10in","5","10.000","1.778000","F"
"3389","Michael",,"Fairman","5ft 10in","5","10.000","1.778000","M"
"3390","Colin",,"Farrell","5ft 10in","5","10.000","1.778000","M"
"3391","Jose",,"Ferrer","5ft 10in","5","10.000","1.778000","M"
"3392","Veronica",,"Ferres","5ft 10in","5","10.000","1.778000","F"
"3393","Albert",,"Finney","5ft 10in","5","10.000","1.778000","M"
"3394","Louise",,"Fletcher","5ft 10in","5","10.000","1.778000","F"
"3395","Caleb",,"Followill","5ft 10in","5","10.000","1.778000","M"
"3396","Robert",,"Foxworth","5ft 10in","5","10.000","1.778000","M"
"3397","Rainbow",,"Francks","5ft 10in","5","10.000","1.778000","F"
"3398","Dennis",,"Franz","5ft 10in","5","10.000","1.778000","M"
"3399","Lindsay",,"Frost","5ft 10in","5","10.000","1.778000","F"
"3400","David",,"Gallagher","5ft 10in","5","10.000","1.778000","M"
"3401","Liam",,"Gallagher","5ft 10in","5","10.000","1.778000","M"
"3402","Bill",,"Gates","5ft 10in","5","10.000","1.778000","M"
"3403","Nona",,"Gaye","5ft 10in","5","10.000","1.778000","F"
"3404","Ben",,"Gazzara","5ft 10in","5","10.000","1.778000","M"
"3405","Richard",,"Gere","5ft 10in","5","10.000","1.778000","M"
"3406","Greg",,"Germann","5ft 10in","5","10.000","1.778000","M"
"3407","Rebecca",,"Gilling","5ft 10in","5","10.000","1.778000","F"
"3408","Jackie",,"Gleason","5ft 10in","5","10.000","1.778000","F"
"3409","Ricky","Paul","Goldin","5ft 10in","5","10.000","1.778000","M"
"3410","Cuba","Gooding","Jr","5ft 10in","5","10.000","1.778000",
"3411","Delta",,"Goodrem","5ft 10in","5","10.000","1.778000","F"
"3412","Gary",,"Graham","5ft 10in","5","10.000","1.778000","M"
"3413","Graham",,"Greene","5ft 10in","5","10.000","1.778000","M"
"3414","Joel",,"Gretsch","5ft 10in","5","10.000","1.778000","M"
"3415","Josh",,"Groban","5ft 10in","5","10.000","1.778000","M"
"3416","Michael","C","Hall","5ft 10in","5","10.000","1.778000","M"
"3417","Rebecca",,"Hall","5ft 10in","5","10.000","1.778000","F"
"3418","Daryl",,"Hannah","5ft 10in","5","10.000","1.778000","M"
"3419","John",,"Hannah","5ft 10in","5","10.000","1.778000","M"
"3420","Nigel",,"Harman","5ft 10in","5","10.000","1.778000","M"
"3421","George",,"Harrison","5ft 10in","5","10.000","1.778000","M"
"3422","Phil",,"Hartman","5ft 10in","5","10.000","1.778000","M"
"3423","Darren",,"Hayes","5ft 10in","5","10.000","1.778000","M"
"3424","Rachel",,"Hayward","5ft 10in","5","10.000","1.778000","F"
"3425","Tricia",,"Helfer","5ft 10in","5","10.000","1.778000","F"
"3426","Jimi",,"Hendrix","5ft 10in","5","10.000","1.778000","M"
"3427","Siobhan",,"Hewlett","5ft 10in","5","10.000","1.778000","F"
"3428","Dule",,"Hill","5ft 10in","5","10.000","1.778000",
"3429","Gregory",,"Hines","5ft 10in","5","10.000","1.778000","M"
"3430","Brooke",,"Hogan","5ft 10in","5","10.000","1.778000","F"
"3431","Sandrine",,"Holt","5ft 10in","5","10.000","1.778000","F"
"3432","Roger",,"Howarth","5ft 10in","5","10.000","1.778000","M"
"3433","C. Thomas",,"Howell","5ft 10in","5","10.000","1.778000",
"3434","Geoffrey",,"Hughes","5ft 10in","5","10.000","1.778000","M"
"3435","Michael",,"Hutchence","5ft 10in","5","10.000","1.778000","M"
"3436","Derek",,"Jacobi","5ft 10in","5","10.000","1.778000","M"
"3437","Mick",,"Jagger","5ft 10in","5","10.000","1.778000","M"
"3438","Thomas",,"Jane","5ft 10in","5","10.000","1.778000","M"
"3439","Takeshi",,"Kaneshiro","5ft 10in","5","10.000","1.778000","M"
"3440","Nicky",,"Katt","5ft 10in","5","10.000","1.778000","F"
"3441","Penelope",,"Keith","5ft 10in","5","10.000","1.778000","F"
"3442","Jim",,"Kerr","5ft 10in","5","10.000","1.778000","M"
"3443","Patrick",,"Kielty","5ft 10in","5","10.000","1.778000","M"
"3444","Fran",,"Kranz","5ft 10in","5","10.000","1.778000","F"
"3445","Brian",,"Krause","5ft 10in","5","10.000","1.778000","M"
"3446","Carson",,"Kressley","5ft 10in","5","10.000","1.778000","F"
"3447","Rob",,"Labelle","5ft 10in","5","10.000","1.778000","M"
"3448","Christine",,"Lahti","5ft 10in","5","10.000","1.778000","F"
"3449","Christopher",,"Lambert","5ft 10in","5","10.000","1.778000","M"
"3450","Anthony",,"LaPaglia","5ft 10in","5","10.000","1.778000","M"
"3451","Laurence",,"Lau","5ft 10in","5","10.000","1.778000","F"
"3452","Lucy",,"Lawless","5ft 10in","5","10.000","1.778000","F"
"3453","Geddy",,"Lee","5ft 10in","5","10.000","1.778000",
"3454","Allen",,"Leech","5ft 10in","5","10.000","1.778000","M"
"3455","Katrina",,"Leskanich","5ft 10in","5","10.000","1.778000","F"
"3456","Adriana",,"Lima","5ft 10in","5","10.000","1.778000","F"
"3457","Andrew",,"Lincoln","5ft 10in","5","10.000","1.778000","M"
"3458","John",,"Linnell","5ft 10in","5","10.000","1.778000","M"
"3459","Donal",,"Logue","5ft 10in","5","10.000","1.778000","M"
"3460","Jason",,"London","5ft 10in","5","10.000","1.778000","M"
"3461","George",,"Lopez","5ft 10in","5","10.000","1.778000","M"
"3462","Rob",,"Lowe","5ft 10in","5","10.000","1.778000","M"
"3463","Shauna",,"Lowry","5ft 10in","5","10.000","1.778000","F"
"3464","Eric",,"Mabius","5ft 10in","5","10.000","1.778000","M"
"3465","Angus",,"MacFadyen","5ft 10in","5","10.000","1.778000","M"
"3466","Seth",,"MacFarlane","5ft 10in","5","10.000","1.778000","M"
"3467","Roma",,"Maffia","5ft 10in","5","10.000","1.778000","F"
"3468","James",,"Marsden","5ft 10in","5","10.000","1.778000","M"
"3469","A",,"Martinez","5ft 10in","5","10.000","1.778000",
"3470","Tom",,"McCamus","5ft 10in","5","10.000","1.778000","M"
"3471","Eric",,"McCormack","5ft 10in","5","10.000","1.778000","M"
"3472","Kelly",,"McGillis","5ft 10in","5","10.000","1.778000","F"
"3473","Neve",,"McIntosh","5ft 10in","5","10.000","1.778000","F"
"3474","Pollyanna",,"McIntosh","5ft 10in","5","10.000","1.778000","F"
"3475","Kevin",,"McNally","5ft 10in","5","10.000","1.778000","M"
"3476","Steve",,"McQueen","5ft 10in","5","10.000","1.778000","M"
"3477","Jonny","Lee","Miller","5ft 10in","5","10.000","1.778000","M"
"3478","Scott",,"Mills","5ft 10in","5","10.000","1.778000","M"
"3479","Dryden",,"Mitchell","5ft 10in","5","10.000","1.778000",
"3480","Nick",,"Moran","5ft 10in","5","10.000","1.778000","M"
"3481","Connie",,"Nielsen","5ft 10in","5","10.000","1.778000","F"
"3482","Michael",,"Nyqvist","5ft 10in","5","10.000","1.778000","M"
"3483","Dylan",,"O'Brien","5ft 10in","5","10.000","1.778000","M"
"3484","Peter",,"O'Brien","5ft 10in","5","10.000","1.778000","M"
"3485","David",,"O'Hara","5ft 10in","5","10.000","1.778000","M"
"3486","Mike",,"O'Malley","5ft 10in","5","10.000","1.778000","M"
"3487","Sir","Laurence","Olivier","5ft 10in","5","10.000","1.778000",
"3488","Stacey",,"Oristano","5ft 10in","5","10.000","1.778000","F"
"3489","Shalim",,"Ortiz","5ft 10in","5","10.000","1.778000",
"3490","David",,"Oyelowo","5ft 10in","5","10.000","1.778000","M"
"3491","Geoffrey",,"Palmer","5ft 10in","5","10.000","1.778000","M"
"3492","Andrea",,"Parker","5ft 10in","5","10.000","1.778000","F"
"3493","Michael",,"Parkinson","5ft 10in","5","10.000","1.778000","M"
"3494","Adrian",,"Pasdar","5ft 10in","5","10.000","1.778000","M"
"3495","Vincent",,"Pastore","5ft 10in","5","10.000","1.778000","M"
"3496","Robert",,"Pastorelli","5ft 10in","5","10.000","1.778000","M"
"3497","Will",,"Patton","5ft 10in","5","10.000","1.778000","M"
"3498","Alexandra",,"Paul","5ft 10in","5","10.000","1.778000","F"
"3499","Barry",,"Pepper","5ft 10in","5","10.000","1.778000","M"
"3500","Harold",,"Perrineau","5ft 10in","5","10.000","1.778000","M"
"3501","Pat",,"Petersen","5ft 10in","5","10.000","1.778000","F"
"3502","Jo","Ann","Pflug","5ft 10in","5","10.000","1.778000","F"
"3503","River",,"Phoenix","5ft 10in","5","10.000","1.778000","M"
"3504","Christopher",,"Plummer","5ft 10in","5","10.000","1.778000","M"
"3505","Whitney",,"Port","5ft 10in","5","10.000","1.778000","F"
"3506","Laura",,"Prepon","5ft 10in","5","10.000","1.778000","F"
"3507","Richard",,"Pryor","5ft 10in","5","10.000","1.778000","M"
"3508","Edgar",,"Ramirez","5ft 10in","5","10.000","1.778000","M"
"3509","Dan",,"Rather","5ft 10in","5","10.000","1.778000","M"
"3510","Lou",,"Rawls","5ft 10in","5","10.000","1.778000","F"
"3511","Norman",,"Reedus","5ft 10in","5","10.000","1.778000","M"
"3512","Paul",,"Reiser","5ft 10in","5","10.000","1.778000","M"
"3513","James",,"Remar","5ft 10in","5","10.000","1.778000","M"
"3514","Cliff",,"Richard","5ft 10in","5","10.000","1.778000","M"
"3515","Joely",,"Richardson","5ft 10in","5","10.000","1.778000",
"3516","Linus",,"Roache","5ft 10in","5","10.000","1.778000","M"
"3517","Cliff",,"Robertson","5ft 10in","5","10.000","1.778000","M"
"3518","Andrew",,"Robinson","5ft 10in","5","10.000","1.778000","M"
"3519","Chris",,"Rock","5ft 10in","5","10.000","1.778000","F"
"3520","Sonia",,"Rolland","5ft 10in","5","10.000","1.778000","F"
"3521","Michael",,"Rooker","5ft 10in","5","10.000","1.778000","M"
"3522","Hrithik",,"Roshan","5ft 10in","5","10.000","1.778000",
"3523","Mercedes",,"Ruehl","5ft 10in","5","10.000","1.778000","F"
"3524","Doug",,"Savant","5ft 10in","5","10.000","1.778000","M"
"3525","Alexei",,"Sayle","5ft 10in","5","10.000","1.778000","M"
"3526","Til",,"Schweiger","5ft 10in","5","10.000","1.778000","F"
"3527","Matthew",,"Settle","5ft 10in","5","10.000","1.778000","M"
"3528","Glenn",,"Shadix","5ft 10in","5","10.000","1.778000","M"
"3529","Robert",,"Shaw","5ft 10in","5","10.000","1.778000","M"
"3530","John",,"Shea","5ft 10in","5","10.000","1.778000","M"
"3531","Michael",,"Sheen","5ft 10in","5","10.000","1.778000","M"
"3532","Sunil",,"Shetty","5ft 10in","5","10.000","1.778000","M"
"3533","Lori",,"Singer","5ft 10in","5","10.000","1.778000","F"
"3534","Irone",,"Singleton","5ft 10in","5","10.000","1.778000",
"3535","Rachel",,"Skarsten","5ft 10in","5","10.000","1.778000","F"
"3536","Slash",,,"5ft 10in","5","10.000","1.778000",
"3537","John",,"Slattery","5ft 10in","5","10.000","1.778000","M"
"3538","Gregory",,"Smith","5ft 10in","5","10.000","1.778000","M"
"3539","Robert",,"Smith","5ft 10in","5","10.000","1.778000","M"
"3540","Jordin",,"Sparks","5ft 10in","5","10.000","1.778000",
"3541","Jesse",,"Spencer","5ft 10in","5","10.000","1.778000","M"
"3542","Brent",,"Spiner","5ft 10in","5","10.000","1.778000","M"
"3543","Nick",,"Stahl","5ft 10in","5","10.000","1.778000","M"
"3544","Scott",,"Stapp","5ft 10in","5","10.000","1.778000","M"
"3545","Rod",,"Stewart","5ft 10in","5","10.000","1.778000","M"
"3546","Joss",,"Stone","5ft 10in","5","10.000","1.778000","F"
"3547","Adam",,"Storke","5ft 10in","5","10.000","1.778000","M"
"3548","Peter",,"Strauss","5ft 10in","5","10.000","1.778000","M"
"3549","Patrick",,"Swayze","5ft 10in","5","10.000","1.778000","M"
"3550","Rod",,"Taylor","5ft 10in","5","10.000","1.778000","M"
"3551","Deborah",,"Theaker","5ft 10in","5","10.000","1.778000","F"
"3552","Philip","Michael","Thomas","5ft 10in","5","10.000","1.778000","M"
"3553","Billy","Bob","Thornton","5ft 10in","5","10.000","1.778000","M"
"3554","Jonathan",,"Tucker","5ft 10in","5","10.000","1.778000","M"
"3555","Shannon",,"Tweed","5ft 10in","5","10.000","1.778000","F"
"3556","Liv",,"Tyler","5ft 10in","5","10.000","1.778000","F"
"3557","Mike",,"Tyson","5ft 10in","5","10.000","1.778000","M"
"3558","Blair",,"Underwood","5ft 10in","5","10.000","1.778000","F"
"3559","Kate",,"Upton","5ft 10in","5","10.000","1.778000","F"
"3560","Peter",,"Ustinov","5ft 10in","5","10.000","1.778000","M"
"3561","Mark",,"Valley","5ft 10in","5","10.000","1.778000","M"
"3562","Mario","Van","Peebles","5ft 10in","5","10.000","1.778000","M"
"3563","Donnie",,"Wahlberg","5ft 10in","5","10.000","1.778000","M"
"3564","Ally",,"Walker","5ft 10in","5","10.000","1.778000","F"
"3565","Rudolph",,"Walker","5ft 10in","5","10.000","1.778000","M"
"3566","Dylan",,"Walsh","5ft 10in","5","10.000","1.778000","M"
"3567","Garrett",,"Wang","5ft 10in","5","10.000","1.778000","M"
"3568","Gemma",,"Ward","5ft 10in","5","10.000","1.778000","F"
"3569","Don",,"Warrington","5ft 10in","5","10.000","1.778000","M"
"3570","Randy",,"Wayne","5ft 10in","5","10.000","1.778000","M"
"3571","Jack",,"Webb","5ft 10in","5","10.000","1.778000","M"
"3572","Robert",,"Webb","5ft 10in","5","10.000","1.778000","M"
"3573","Paul",,"Weller","5ft 10in","5","10.000","1.778000","M"
"3574","Paul",,"Wesley","5ft 10in","5","10.000","1.778000","M"
"3575","Wil",,"Wheaton","5ft 10in","5","10.000","1.778000","M"
"3576","Andy",,"Whitfield","5ft 10in","5","10.000","1.778000","F"
"3577","Richard",,"Widmark","5ft 10in","5","10.000","1.778000","M"
"3578","Anson",,"Williams","5ft 10in","5","10.000","1.778000","M"
"3579","Barry",,"Williams","5ft 10in","5","10.000","1.778000","M"
"3580","Billy","Dee","Williams","5ft 10in","5","10.000","1.778000","M"
"3581","Sam",,"Witwer","5ft 10in","5","10.000","1.778000","F"
"3582","Edward",,"Woodward","5ft 10in","5","10.000","1.778000","M"
"3583","Ishihara",,"Yujiro","5ft 10in","5","10.000","1.778000",
"3584","Anthony",,"Zerbe","5ft 10in","5","10.000","1.778000","M"
"3585","Rob",,"Zombie","5ft 10in","5","10.000","1.778000","M"
"3586","Gabriel",,"Byrne","5ft 10.25in","5","10.250","1.784350","M"
"3587","Daniel",,"Craig","5ft 10.25in","5","10.250","1.784350","M"
"3588","Bryan",,"Cranston","5ft 10.25in","5","10.250","1.784350","M"
"3589","Andy",,"Dick","5ft 10.25in","5","10.250","1.784350","F"
"3590","Alex",,"Dimitriades","5ft 10.25in","5","10.250","1.784350","F"
"3591","Peter",,"Facinelli","5ft 10.25in","5","10.250","1.784350","M"
"3592","Karen",,"Gillan","5ft 10.25in","5","10.250","1.784350","F"
"3593","Walton",,"Goggins","5ft 10.25in","5","10.250","1.784350","M"
"3594","Ryan",,"Kwanten","5ft 10.25in","5","10.250","1.784350","M"
"3595","Anthony",,"Montgomery","5ft 10.25in","5","10.250","1.784350","M"
"3596","Petra",,"Nemcova","5ft 10.25in","5","10.250","1.784350","F"
"3597","Robert",,"O'Reilly","5ft 10.25in","5","10.250","1.784350","M"
"3598","Guy",,"Pearce","5ft 10.25in","5","10.250","1.784350","M"
"3599","Kal",,"Penn","5ft 10.25in","5","10.250","1.784350",
"3600","Neil",,"Roberts","5ft 10.25in","5","10.250","1.784350","M"
"3601","LeeLee",,"Sobieski","5ft 10.25in","5","10.250","1.784350",
"3602","Aidan",,"Turner","5ft 10.25in","5","10.250","1.784350","M"
"3603","Mark",,"Addy","5ft 10.5in","5","10.500","1.790700","M"
"3604","Tim",,"Allen","5ft 10.5in","5","10.500","1.790700","M"
"3605","Carol",,"Alt","5ft 10.5in","5","10.500","1.790700","F"
"3606","Summer",,"Altice","5ft 10.5in","5","10.500","1.790700","F"
"3607","Don",,"Ameche","5ft 10.5in","5","10.500","1.790700","M"
"3608","Carmen",,"Argenziano","5ft 10.5in","5","10.500","1.790700","F"
"3609","Jensen",,"Atwood","5ft 10.5in","5","10.500","1.790700",
"3610","Kevin",,"Bacon","5ft 10.5in","5","10.500","1.790700","M"
"3611","Travis",,"Barker","5ft 10.5in","5","10.500","1.790700","M"
"3612","Sean",,"Bean","5ft 10.5in","5","10.500","1.790700","M"
"3613","Tobin",,"Bell","5ft 10.5in","5","10.500","1.790700","M"
"3614","Robert",,"Beltran","5ft 10.5in","5","10.500","1.790700","M"
"3615","Manu",,"Bennett","5ft 10.5in","5","10.500","1.790700","M"
"3616","Orlando",,"Bloom","5ft 10.5in","5","10.500","1.790700","M"
"3617","Ray",,"Bolger","5ft 10.5in","5","10.500","1.790700","M"
"3618","Adam",,"Brody","5ft 10.5in","5","10.500","1.790700","M"
"3619","Gisele",,"Bundchen","5ft 10.5in","5","10.500","1.790700","F"
"3620","Chris",,"Carter","5ft 10.5in","5","10.500","1.790700","F"
"3621","John",,"Cazale","5ft 10.5in","5","10.500","1.790700","M"
"3622","Anna",,"Chancellor","5ft 10.5in","5","10.500","1.790700","F"
"3623","JC",,"Chasez","5ft 10.5in","5","10.500","1.790700",
"3624","Morris",,"Chestnut","5ft 10.5in","5","10.500","1.790700","M"
"3625","Maurice",,"Chevalier","5ft 10.5in","5","10.500","1.790700","M"
"3626","Matt",,"Cohen","5ft 10.5in","5","10.500","1.790700","M"
"3627","Lily",,"Cole","5ft 10.5in","5","10.500","1.790700","F"
"3628","Chace",,"Crawford","5ft 10.5in","5","10.500","1.790700",
"3629","Russell",,"Crowe","5ft 10.5in","5","10.500","1.790700","M"
"3630","Steven",,"Culp","5ft 10.5in","5","10.500","1.790700","M"
"3631","Adrianne",,"Curry","5ft 10.5in","5","10.500","1.790700","F"
"3632","James","Badge","Dale","5ft 10.5in","5","10.500","1.790700","M"
"3633","Matt",,"Dawson","5ft 10.5in","5","10.500","1.790700","M"
"3634","James",,"DeBello","5ft 10.5in","5","10.500","1.790700","M"
"3635","Padraic",,"Delaney","5ft 10.5in","5","10.500","1.790700","M"
"3636","Matt",,"Doran","5ft 10.5in","5","10.500","1.790700","M"
"3637","Ellen",,"Dubin","5ft 10.5in","5","10.500","1.790700","F"
"3638","Tamsin",,"Egerton","5ft 10.5in","5","10.500","1.790700","F"
"3639","Ron",,"Eldard","5ft 10.5in","5","10.500","1.790700","F"
"3640","William",,"Forsythe","5ft 10.5in","5","10.500","1.790700","M"
"3641","James",,"Franco","5ft 10.5in","5","10.500","1.790700","M"
"3642","Carl",,"Franklin","5ft 10.5in","5","10.500","1.790700","M"
"3643","Peter",,"Gabriel","5ft 10.5in","5","10.500","1.790700","M"
"3644","Kip",,"Gamblin","5ft 10.5in","5","10.500","1.790700","M"
"3645","Adam",,"Garcia","5ft 10.5in","5","10.500","1.790700","M"
"3646","Andrew",,"Garfield","5ft 10.5in","5","10.500","1.790700","M"
"3647","Crispin",,"Glover","5ft 10.5in","5","10.500","1.790700","M"
"3648","Topher",,"Grace","5ft 10.5in","5","10.500","1.790700","M"
"3649","Adrian",,"Grenier","5ft 10.5in","5","10.500","1.790700","M"
"3650","Steve",,"Guttenberg","5ft 10.5in","5","10.500","1.790700","M"
"3651","Josh",,"Hamilton","5ft 10.5in","5","10.500","1.790700","M"
"3652","Harry",,"Hamlin","5ft 10.5in","5","10.500","1.790700","M"
"3653","Rolf",,"Harris","5ft 10.5in","5","10.500","1.790700","M"
