Year,Make,Model,Locale
1988,Volkswagen,Quantum,en-US
1988,Volkswagen,Scirocco,en-US
1988,Volkswagen,Vanagon,en-US
1988,Volvo,240,en-US
1988,Volvo,740,en-US
1988,Volvo,760,en-US
1988,Volvo,780,en-US
1988,Yugo,GV,en-US
1988,Yugo,GVL,en-US
1988,Yugo,GVX,en-US
1988,Yugo,Other Yugo Models,en-US
