Year,Make,Model,Locale
1985,Ford,F150,en-US
1985,Ford,F250,en-US
1985,Ford,F350,en-US
1985,Ford,LTD,en-US
1985,Ford,Mustang,en-US
1985,Ford,Ranger,en-US
1985,Ford,Tempo,en-US
1985,Ford,Thunderbird,en-US
1985,GMC,Caballero,en-US
1985,GMC,G1500,en-US
1985,GMC,G2500,en-US
1985,GMC,G3500,en-US
1985,GMC,Jimmy,en-US
1985,GMC,S15 Jimmy,en-US
1985,GMC,S15 Pickup,en-US
1985,GMC,Safari,en-US
1985,GMC,Sierra C/K1500,en-US
1985,GMC,Sierra C/K2500,en-US
1985,GMC,Sierra C/K3500,en-US
1985,GMC,Suburban,en-US
1985,Honda,Accord,en-US
1985,Honda,Civic,en-US
1985,Honda,CRX,en-US
1985,Honda,Prelude,en-US
1985,Isuzu,I-Mark,en-US
1985,Isuzu,Impulse,en-US
1985,Isuzu,Pickup,en-US
1985,Isuzu,Trooper II,en-US
1985,Jaguar,XJ Vanden Plas,en-US
1985,Jaguar,XJ6,en-US
1985,Jaguar,XJS,en-US
1985,Jeep,Cherokee,en-US
1985,Jeep,CJ,en-US
1985,Jeep,Grand Wagoneer,en-US
1985,Jeep,Pickup,en-US
1985,Jeep,Scrambler,en-US
1985,Jeep,Wagoneer,en-US
1985,Lamborghini,Jalpa,en-US
1985,Lincoln,Continental,en-US
1985,Lincoln,Mark VII,en-US
1985,Lincoln,Town Car,en-US
1985,Maserati,Biturbo,en-US
1985,Maserati,Quattroporte,en-US
1985,Mazda,626,en-US
1985,Mazda,GLC,en-US
1985,Mazda,RX-7,en-US
1985,Mercedes-Benz,190D,en-US
1985,Mercedes-Benz,190E,en-US
1985,Mercedes-Benz,300CD,en-US
1985,Mercedes-Benz,300D,en-US
1985,Mercedes-Benz,300SD,en-US
1985,Mercedes-Benz,300TD,en-US
1985,Mercedes-Benz,380SE,en-US
1985,Mercedes-Benz,380SL,en-US
1985,Mercedes-Benz,500SEC,en-US
1985,Mercedes-Benz,500SEL,en-US
1985,Mercury,Capri,en-US
1985,Mercury,Cougar,en-US
1985,Mercury,Grand Marquis,en-US
1985,Mercury,Lynx,en-US
1985,Mercury,Marquis,en-US
1985,Mercury,Topaz,en-US
1985,Mitsubishi,Cordia,en-US
1985,Mitsubishi,Galant,en-US
1985,Mitsubishi,Mighty Max,en-US
1985,Mitsubishi,Mirage,en-US
1985,Mitsubishi,Montero,en-US
1985,Mitsubishi,Starion,en-US
1985,Mitsubishi,Tredia,en-US
1985,Nissan,200SX,en-US
1985,Nissan,300ZX,en-US
1985,Nissan,Maxima,en-US
1985,Nissan,Pickup,en-US
1985,Nissan,Pulsar,en-US
1985,Nissan,Sentra,en-US
1985,Nissan,Stanza,en-US
1985,Oldsmobile,88,en-US
1985,Oldsmobile,Custom Cruiser,en-US
1985,Oldsmobile,Cutlass,en-US
1985,Oldsmobile,Cutlass Calais,en-US
1985,Oldsmobile,Cutlass Ciera,en-US
1985,Oldsmobile,Cutlass Supreme,en-US
1985,Oldsmobile,Firenza,en-US
1985,Oldsmobile,Ninety-Eight,en-US
1985,Oldsmobile,Toronado,en-US
1985,Plymouth,Caravelle,en-US
1985,Plymouth,Colt,en-US
1985,Plymouth,Gran Fury,en-US
1985,Plymouth,Horizon,en-US
1985,Plymouth,Reliant,en-US
1985,Plymouth,Turismo,en-US
1985,Plymouth,Voyager,en-US
1985,Pontiac,1000,en-US
1985,Pontiac,6000,en-US
1985,Pontiac,Bonneville,en-US
1985,Pontiac,Fiero,en-US
1985,Pontiac,Firebird,en-US
1985,Pontiac,Grand Am,en-US
1985,Pontiac,Grand Prix,en-US
1985,Pontiac,Other Pontiac Models,en-US
1985,Pontiac,Parisienne,en-US
1985,Pontiac,Sunbird,en-US
1985,Porsche,911,en-US
1985,Porsche,928,en-US
1985,Porsche,944,en-US
1985,Rolls-Royce,Corniche,en-US
1985,Rolls-Royce,Silver Spirit,en-US
1985,Rolls-Royce,Silver Spur,en-US
1985,Saab,900,en-US
1985,Subaru,Brat,en-US
1985,Subaru,L Series,en-US
1985,Subaru,Other Subaru Models,en-US
1985,Subaru,XT,en-US
1985,Toyota,4Runner,en-US
1985,Toyota,Camry,en-US
1985,Toyota,Celica,en-US
1985,Toyota,Corolla,en-US
1985,Toyota,Cressida,en-US
1985,Toyota,Land Cruiser,en-US
1985,Toyota,MR2,en-US
1985,Toyota,Pickup,en-US
1985,Toyota,Supra,en-US
1985,Toyota,Tercel,en-US
1985,Toyota,Van,en-US
1985,Volkswagen,Cabriolet,en-US
1985,Volkswagen,Golf,en-US
1985,Volkswagen,GTI,en-US
1985,Volkswagen,Jetta,en-US
1985,Volkswagen,Quantum,en-US
1985,Volkswagen,Scirocco,en-US
1985,Volkswagen,Vanagon,en-US
1985,Volvo,240,en-US
1985,Volvo,740,en-US
1985,Volvo,760,en-US
1985,Volvo,Other Volvo Models,en-US
