year,sex,rank,name,size,perc,total_size,total_perc
1990,F,77,Katrina,85,0.2,17669,45.6
1990,F,78,Lindsay,85,0.2,17754,45.8
1990,M,90,Brett,85,0.2,26632,65.5
1990,M,91,Logan,85,0.2,26717,65.7
1989,F,73,Kylie,85,0.2,16996,46.1
1989,M,84,Devin,85,0.2,25053,64.9
1989,M,85,Seth,85,0.2,25138,65.1
1988,F,72,Rachael,85,0.2,16423,46.5
1988,M,85,Keith,85,0.2,24899,67.0
1987,F,71,Nichole,85,0.2,16101,47.2
1986,M,75,Blake,85,0.2,23563,66.3
1984,F,65,Rachael,85,0.3,15711,46.9
1982,F,63,Kathleen,85,0.3,15349,45.2
1982,F,64,Melanie,85,0.3,15434,45.5
1981,M,77,Jose,85,0.2,24309,67.9
1980,F,61,Erika,85,0.3,14791,44.8
1980,F,62,Krista,85,0.3,14876,45.1
2013,F,70,Bella,84,0.2,10942,26.2
2013,F,71,Gabriella,84,0.2,11026,26.4
2012,F,69,Annabelle,84,0.2,11025,25.8
2012,F,70,Paige,84,0.2,11109,26.0
2011,F,69,Piper,84,0.2,10892,25.7
2008,F,81,Madelyn,84,0.2,12772,28.9
2008,F,82,Rylee,84,0.2,12856,29.1
2008,F,83,Sadie,84,0.2,12940,29.3
2006,F,76,Gabriella,84,0.2,12483,29.5
2005,F,68,Sara,84,0.2,11501,28.5
2004,F,68,Avery,84,0.2,11664,29.4
2004,F,69,Claire,84,0.2,11748,29.7
2003,F,70,Avery,84,0.2,12177,30.9
2003,F,71,Katie,84,0.2,12261,31.1
2002,F,69,Brooke,84,0.2,11957,31.0
2001,F,71,Audrey,84,0.2,12511,32.1
2000,F,69,Christina,84,0.2,12813,32.5
2000,F,70,Isabelle,84,0.2,12897,32.7
1999,F,73,Autumn,84,0.2,13176,34.0
1999,F,74,Kelsey,84,0.2,13260,34.2
1998,F,79,Miranda,84,0.2,14003,36.1
1998,M,99,Maxwell,84,0.2,21993,53.8
1997,F,82,Alicia,84,0.2,14471,38.0
1997,M,98,Antonio,84,0.2,22073,55.1
1996,F,84,Amy,84,0.2,14699,38.8
1996,F,85,Rachael,84,0.2,14783,39.0
1996,M,99,Jesus,84,0.2,22568,56.4
1995,F,87,Angela,84,0.2,15401,40.5
1995,M,100,Luke,84,0.2,22707,57.8
1991,F,84,Emma,84,0.2,17828,45.7
1991,F,85,Kaitlin,84,0.2,17912,45.9
1991,M,93,Chad,84,0.2,26181,64.0
1991,M,94,Colin,84,0.2,26265,64.2
1989,F,74,Holly,84,0.2,17080,46.3
1989,M,86,Douglas,84,0.2,25222,65.3
1989,M,87,Garrett,84,0.2,25306,65.5
1988,F,73,Erika,84,0.2,16507,46.7
1987,F,72,Jenna,84,0.2,16185,47.5
1987,M,79,Bryce,84,0.2,24075,66.6
1986,F,70,Jacqueline,84,0.2,15935,47.1
1986,M,76,Taylor,84,0.2,23647,66.5
1985,F,67,Rachael,84,0.2,16279,47.4
1984,F,66,Kathleen,84,0.3,15795,47.1
1984,M,74,Donald,84,0.2,23905,67.5
1983,F,66,Jacqueline,84,0.3,16057,48.2
1982,F,65,Katrina,84,0.2,15518,45.7
1982,F,66,Kelsey,84,0.2,15602,46.0
1982,F,67,Patricia,84,0.2,15686,46.2
1982,M,70,Cameron,84,0.2,23627,66.5
1982,M,71,Kristopher,84,0.2,23711,66.7
1982,M,72,Lucas,84,0.2,23795,67.0
1981,F,59,Carrie,84,0.2,15039,44.2
1981,F,60,Teresa,84,0.2,15123,44.5
1980,F,63,Katrina,84,0.3,14960,45.4
2013,F,72,Quinn,83,0.2,11109,26.6
2012,F,71,Eliana,83,0.2,11192,26.2
2012,F,72,Mackenzie,83,0.2,11275,26.4
2010,F,69,Brianna,83,0.2,10879,25.8
2010,F,70,Brooke,83,0.2,10962,26.0
2010,F,71,Morgan,83,0.2,11045,26.2
2009,F,76,Molly,83,0.2,11978,27.5
2008,F,84,Gracie,83,0.2,13023,29.5
2008,F,85,Jocelyn,83,0.2,13106,29.7
2008,F,86,Sophie,83,0.2,13189,29.9
2007,F,76,Charlotte,83,0.2,12410,28.7
2006,F,77,Kimberly,83,0.2,12566,29.7
2006,F,78,Lucy,83,0.2,12649,29.9
2006,F,79,Naomi,83,0.2,12732,30.1
2005,F,69,Andrea,83,0.2,11584,28.7
2004,F,70,Maya,83,0.2,11831,29.9
2003,F,72,Alexa,83,0.2,12344,31.3
2002,F,70,Alexa,83,0.2,12040,31.2
2002,F,71,Angelina,83,0.2,12123,31.4
2001,F,72,Angelina,83,0.2,12594,32.4
1999,F,75,Isabel,83,0.2,13343,34.4
1999,F,76,Molly,83,0.2,13426,34.6
1998,F,80,Maya,83,0.2,14086,36.3
1998,F,81,Zoe,83,0.2,14169,36.5
1998,M,100,Travis,83,0.2,22076,54.0
1997,F,83,Monica,83,0.2,14554,38.2
1997,M,99,Marcus,83,0.2,22156,55.3
1996,F,86,Mikayla,83,0.2,14866,39.3
1996,M,100,Carlos,83,0.2,22651,56.6
1995,F,88,Cassidy,83,0.2,15484,40.8
1995,F,89,Mikayla,83,0.2,15567,41.0
1994,F,82,Michaela,83,0.2,15372,40.7
1994,F,83,Shannon,83,0.2,15455,40.9
1993,F,87,Grace,83,0.2,16429,42.7
1990,F,79,Kristin,83,0.2,17837,46.0
1989,F,75,Erika,83,0.2,17163,46.5
1988,F,74,Julie,83,0.2,16590,46.9
1988,F,75,Leah,83,0.2,16673,47.2
1988,F,76,Nichole,83,0.2,16756,47.4
1987,M,80,Phillip,83,0.2,24158,66.8
1986,F,71,Hannah,83,0.2,16018,47.3
1986,F,72,Krista,83,0.2,16101,47.6
1986,M,77,Keith,83,0.2,23730,66.8
1985,F,68,Jacqueline,83,0.2,16362,47.6
1985,F,69,Molly,83,0.2,16445,47.8
1984,F,67,Alisha,83,0.2,15878,47.4
1984,F,68,Monica,83,0.2,15961,47.6
1984,F,69,Sheena,83,0.2,16044,47.9
1984,M,75,Brent,83,0.2,23988,67.7
1984,M,76,Craig,83,0.2,24071,68.0
1983,M,72,Douglas,83,0.2,24042,68.0
1981,F,61,Stacy,83,0.2,15206,44.7
1981,M,78,Todd,83,0.2,24392,68.2
1980,M,71,Cory,83,0.2,23379,67.1
1980,M,72,Edward,83,0.2,23462,67.4
1980,M,73,Gary,83,0.2,23545,67.6
1980,M,74,Keith,83,0.2,23628,67.8
2013,F,73,Sydney,82,0.2,11191,26.8
2011,F,70,Brooke,82,0.2,10974,25.9
2011,F,71,Camila,82,0.2,11056,26.1
2010,F,72,Alexandra,82,0.2,11127,26.3
2009,F,77,Aubrey,82,0.2,12060,27.7
2009,F,78,Ellie,82,0.2,12142,27.9
2009,F,79,Faith,82,0.2,12224,28.1
2009,F,80,Mackenzie,82,0.2,12306,28.3
2007,F,77,Aubrey,82,0.2,12492,28.9
2004,F,71,Haley,82,0.2,11913,30.1
2003,F,73,Amanda,82,0.2,12426,31.5
2002,F,72,Rebecca,82,0.2,12205,31.7
2002,F,73,Sofia,82,0.2,12287,31.9
2001,F,73,Paige,82,0.2,12676,32.6
2000,F,71,Cassandra,82,0.2,12979,32.9
2000,F,72,Courtney,82,0.2,13061,33.1
1999,F,77,Katie,82,0.2,13508,34.9
1998,F,82,Diana,82,0.2,14251,36.7
1997,M,100,Erik,82,0.2,22238,55.6
1996,F,87,Claire,82,0.2,14948,39.5
1996,F,88,Tiffany,82,0.2,15030,39.7
1995,F,90,Jamie,82,0.2,15649,41.2
1995,F,91,Kristen,82,0.2,15731,41.4
1994,F,84,Angela,82,0.2,15537,41.1
1994,F,85,Erica,82,0.2,15619,41.3
1994,M,98,Joel,82,0.2,23597,59.6
1992,M,97,Corey,82,0.2,25958,63.0
1991,M,95,Bryce,82,0.2,26347,64.4
1990,F,80,Lacey,82,0.2,17919,46.2
1989,M,88,Caleb,82,0.2,25388,65.7
1987,F,73,Kendra,82,0.2,16267,47.7
1987,M,81,Devin,82,0.2,24240,67.1
1987,M,82,Garrett,82,0.2,24322,67.3
1987,M,83,Seth,82,0.2,24404,67.5
1986,F,73,Victoria,82,0.2,16183,47.8
1986,M,78,Jose,82,0.2,23812,67.0
1985,M,79,Blake,82,0.2,24356,67.9
1985,M,80,Luke,82,0.2,24438,68.2
1983,F,67,Monica,82,0.2,16139,48.4
1983,M,73,Craig,82,0.2,24124,68.2
1983,M,74,Devin,82,0.2,24206,68.5
1982,M,73,Douglas,82,0.2,23877,67.2
1982,M,74,Todd,82,0.2,23959,67.4
1981,F,62,Ashley,82,0.2,15288,45.0
1981,M,79,Jeffery,82,0.2,24474,68.4
1980,F,64,Vanessa,82,0.2,15042,45.6
1980,M,75,Gabriel,82,0.2,23710,68.1
1980,M,76,Shaun,82,0.2,23792,68.3
2013,F,74,Kennedy,81,0.2,11272,27.0
2013,F,75,Taylor,81,0.2,11353,27.2
2012,F,73,Vanessa,81,0.2,11356,26.6
2011,F,72,Alexa,81,0.2,11137,26.3
2011,F,73,Faith,81,0.2,11218,26.5
2010,F,73,Aaliyah,81,0.2,11208,26.5
2010,F,74,Bailey,81,0.2,11289,26.7
2010,F,75,Lilly,81,0.2,11370,26.9
2010,F,76,Mackenzie,81,0.2,11451,27.1
2009,F,81,Madelyn,81,0.2,12387,28.4
2009,F,82,Violet,81,0.2,12468,28.6
2008,F,87,Layla,81,0.2,13270,30.0
2004,F,72,Amanda,81,0.2,11994,30.3
2000,F,73,Brooke,81,0.2,13142,33.3
2000,F,74,Kylie,81,0.2,13223,33.5
1999,F,78,Kathryn,81,0.2,13589,35.1
1999,M,100,Travis,81,0.2,21784,53.4
1996,F,89,Kendra,81,0.2,15111,39.9
1996,F,90,Lindsey,81,0.2,15192,40.1
1996,F,91,Makayla,81,0.2,15273,40.3
1995,F,92,Breanna,81,0.2,15812,41.6
1995,F,93,Michaela,81,0.2,15893,41.8
1994,M,99,Conner,81,0.2,23678,59.8
1994,M,100,Dillon,81,0.2,23759,60.0
1992,F,87,Holly,81,0.2,17148,44.3
1992,M,98,Gregory,81,0.2,26039,63.2
1992,M,99,Isaac,81,0.2,26120,63.4
1991,F,86,Miranda,81,0.2,17993,46.1
1991,F,87,Vanessa,81,0.2,18074,46.3
1991,M,96,Levi,81,0.2,26428,64.6
1990,F,81,Kathleen,81,0.2,18000,46.4
1990,F,82,Olivia,81,0.2,18081,46.6
1990,M,92,Gabriel,81,0.2,26798,65.9
1990,M,93,Juan,81,0.2,26879,66.1
1990,M,94,Lucas,81,0.2,26960,66.3
1989,F,76,Lacey,81,0.2,17244,46.7
1989,F,77,Leah,81,0.2,17325,47.0
1989,M,89,Ethan,81,0.2,25469,66.0
1988,M,86,Marcus,81,0.2,24980,67.2
1987,F,74,Katrina,81,0.2,16348,48.0
1984,F,70,Hannah,81,0.2,16125,48.1
1984,F,71,Patricia,81,0.2,16206,48.4
1983,M,75,Donald,81,0.2,24287,68.7
1982,M,75,Jeremiah,81,0.2,24040,67.6
1981,F,63,Natalie,81,0.2,15369,45.2
1981,M,80,Craig,81,0.2,24555,68.6
1981,M,81,Phillip,81,0.2,24636,68.8
2010,F,77,Scarlett,80,0.2,11531,27.3
2009,F,83,Arianna,80,0.2,12548,28.8
2009,F,84,Morgan,80,0.2,12628,29.0
2008,F,88,Aaliyah,80,0.2,13350,30.2
2008,F,89,Lilly,80,0.2,13430,30.4
2007,F,78,Kimberly,80,0.2,12572,29.1
2006,F,80,Isabel,80,0.2,12812,30.3
2006,F,81,Stephanie,80,0.2,12892,30.5
2005,F,70,Kimberly,80,0.2,11664,28.9
2004,F,73,Leah,80,0.2,12074,30.5
2003,F,74,Destiny,80,0.2,12506,31.7
2003,F,75,Jenna,80,0.2,12586,31.9
2002,F,74,Andrea,80,0.2,12367,32.1
2001,F,74,Katie,80,0.2,12756,32.8
1999,F,79,Amy,80,0.2,13669,35.3
1999,F,80,Kylie,80,0.2,13749,35.5
1998,F,83,Angela,80,0.2,14331,36.9
1998,F,84,Caitlin,80,0.2,14411,37.2
1998,F,85,Destiny,80,0.2,14491,37.4
1998,F,86,Kimberly,80,0.2,14571,37.6
1996,F,92,Kaylee,80,0.2,15353,40.5
1996,F,93,Molly,80,0.2,15433,40.8
1995,F,94,Chloe,80,0.2,15973,42.1
1994,F,86,Kaylee,80,0.2,15699,41.5
1994,F,87,Molly,80,0.2,15779,41.7
1994,F,88,Vanessa,80,0.2,15859,42.0
1993,F,88,Alexa,80,0.2,16509,42.9
1993,F,89,Rachael,80,0.2,16589,43.1
1993,M,98,Cory,80,0.2,24462,60.8
1992,F,88,Abigail,80,0.2,17228,44.5
1992,M,100,Joel,80,0.2,26200,63.6
1991,F,88,Kristen,80,0.2,18154,46.5
1991,F,89,Mackenzie,80,0.2,18234,46.7
1991,M,97,Logan,80,0.2,26508,64.8
1989,F,78,Nichole,80,0.2,17405,47.2
1989,M,90,Curtis,80,0.2,25549,66.2
1989,M,91,Luke,80,0.2,25629,66.4
1989,M,92,Mathew,80,0.2,25709,66.6
1988,F,77,Holly,80,0.2,16836,47.6
1987,F,75,Julie,80,0.2,16428,48.2
1987,F,76,Natalie,80,0.2,16508,48.4
1985,F,70,April,80,0.2,16525,48.1
1985,F,71,Lacey,80,0.2,16605,48.3
1982,F,68,Carrie,80,0.2,15766,46.4
1982,F,69,Shawna,80,0.2,15846,46.7
1982,M,76,Phillip,80,0.2,24120,67.9
1981,F,64,Patricia,80,0.2,15449,45.4
1981,F,65,Samantha,80,0.2,15529,45.7
1980,F,65,Molly,80,0.2,15122,45.9
1980,M,77,Alexander,80,0.2,23872,68.5
2013,F,76,Faith,79,0.2,11432,27.4
2013,F,77,Katherine,79,0.2,11511,27.6
2012,F,74,Nevaeh,79,0.2,11435,26.8
2011,F,74,Josephine,79,0.2,11297,26.7
2010,F,78,Faith,79,0.2,11610,27.5
2010,F,79,Harper,79,0.2,11689,27.7
2009,F,85,Gabriella,79,0.2,12707,29.2
2008,F,90,Molly,79,0.2,13509,30.6
2008,F,91,Rachel,79,0.2,13588,30.8
2007,F,79,Ariana,79,0.2,12651,29.3
2006,F,82,Aubrey,79,0.2,12971,30.7
2005,F,71,Alexa,79,0.2,11743,29.1
2005,F,72,Brooklyn,79,0.2,11822,29.3
2005,F,73,Haley,79,0.2,11901,29.5
2005,F,74,Naomi,79,0.2,11980,29.7
2004,F,74,Sophie,79,0.2,12153,30.7
2003,F,76,Andrea,79,0.2,12665,32.1
2003,F,77,Evelyn,79,0.2,12744,32.3
2001,F,75,Sara,79,0.2,12835,33.0
1999,F,81,Cassandra,79,0.2,13828,35.7
1998,F,87,Isabel,79,0.2,14650,37.8
1998,F,88,Mckenzie,79,0.2,14729,38.0
1997,F,84,Kathryn,79,0.2,14633,38.4
1997,F,85,Molly,79,0.2,14712,38.6
1996,F,94,Erica,79,0.2,15512,41.0
1995,F,95,Mckenzie,79,0.2,16052,42.3
1994,F,89,Bailey,79,0.2,15938,42.2
1994,F,90,Kelly,79,0.2,16017,42.4
1993,M,99,Hunter,79,0.2,24541,61.0
1993,M,100,Shawn,79,0.2,24620,61.1
1992,F,89,Ariel,79,0.2,17307,44.7
1991,M,98,Cole,79,0.2,26587,65.0
1990,F,83,Kaitlyn,79,0.2,18160,46.8
1990,F,84,Monica,79,0.2,18239,47.0
1990,F,85,Rachael,79,0.2,18318,47.2
1989,F,79,Kaitlin,79,0.2,17484,47.4
1989,F,80,Rachael,79,0.2,17563,47.6
1987,M,84,Brett,79,0.2,24483,67.7
1987,M,85,Curtis,79,0.2,24562,68.0
1987,M,86,Keith,79,0.2,24641,68.2
1986,F,74,Rachael,79,0.2,16262,48.0
1986,M,79,Donald,79,0.2,23891,67.2
1985,F,72,Patricia,79,0.2,16684,48.5
1983,F,68,Stacy,79,0.2,16218,48.7
1982,F,70,Molly,79,0.2,15925,46.9
1982,F,71,Vanessa,79,0.2,16004,47.1
1982,M,77,Keith,79,0.2,24199,68.1
1982,M,78,Trevor,79,0.2,24278,68.3
1981,F,66,Kelli,79,0.2,15608,45.9
1981,F,67,Leslie,79,0.2,15687,46.1
1980,F,66,Leslie,79,0.2,15201,46.1
1980,M,78,Corey,79,0.2,23951,68.8
1980,M,79,Craig,79,0.2,24030,69.0
1980,M,80,Lucas,79,0.2,24109,69.2
2013,F,78,Bailey,78,0.2,11589,27.7
2013,F,79,Cora,78,0.2,11667,27.9
2013,F,80,Julia,78,0.2,11745,28.1
2013,F,81,Kylie,78,0.2,11823,28.3
2013,F,82,Sophie,78,0.2,11901,28.5
2012,F,75,Alexandra,78,0.2,11513,27.0
2012,F,76,Kylie,78,0.2,11591,27.1
2011,F,75,Kayla,78,0.2,11375,26.9
2011,F,76,Sydney,78,0.2,11453,27.1
2010,F,80,Isabelle,78,0.2,11767,27.9
2010,F,81,Molly,78,0.2,11845,28.0
2010,F,82,Paige,78,0.2,11923,28.2
2009,F,86,Andrea,78,0.2,12785,29.4
2009,F,87,Jocelyn,78,0.2,12863,29.5
2008,F,92,Clara,78,0.2,13666,30.9
2007,F,80,Diana,78,0.2,12729,29.4
2007,F,81,Payton,78,0.2,12807,29.6
2006,F,83,Katie,78,0.2,13049,30.8
2006,F,84,Molly,78,0.2,13127,31.0
2005,F,75,Ruby,78,0.2,12058,29.9
2005,F,76,Vanessa,78,0.2,12136,30.1
2004,F,75,Andrea,78,0.2,12231,30.9
2004,F,76,Molly,78,0.2,12309,31.1
2002,F,75,Isabel,78,0.2,12445,32.3
2002,F,76,Mary,78,0.2,12523,32.5
2001,F,76,Isabelle,78,0.2,12913,33.2
2001,F,77,Michelle,78,0.2,12991,33.4
2001,F,78,Molly,78,0.2,13069,33.6
2000,F,75,Angela,78,0.2,13301,33.7
2000,F,76,Mary,78,0.2,13379,33.9
1999,F,82,Mary,78,0.2,13906,35.9
1998,F,89,Alexandria,78,0.2,14807,38.2
1998,F,90,Molly,78,0.2,14885,38.4
1998,F,91,Sabrina,78,0.2,14963,38.6
1997,F,86,Kimberly,78,0.2,14790,38.8
1996,F,95,Breanna,78,0.2,15590,41.2
1996,F,96,Heather,78,0.2,15668,41.4
1996,F,97,Mckenzie,78,0.2,15746,41.6
1996,F,98,Zoe,78,0.2,15824,41.8
1995,F,96,Molly,78,0.2,16130,42.5
1994,F,91,Jacqueline,78,0.2,16095,42.6
1992,F,90,Catherine,78,0.2,17385,44.9
1992,F,91,Meghan,78,0.2,17463,45.1
1991,F,90,Holly,78,0.2,18312,46.9
1990,F,86,Alexandria,78,0.2,18396,47.4
1990,F,87,April,78,0.2,18474,47.6
1990,F,88,Katelyn,78,0.2,18552,47.8
1989,M,93,Christian,78,0.2,25787,66.8
1989,M,94,Logan,78,0.2,25865,67.0
1988,M,87,Devin,78,0.2,25058,67.4
1987,F,77,Bethany,78,0.2,16586,48.7
1986,F,75,Alexandra,78,0.2,16340,48.3
1986,M,80,Austin,78,0.2,23969,67.4
1985,M,81,Curtis,78,0.2,24516,68.4
1985,M,82,Jose,78,0.2,24594,68.6
1984,F,72,Bethany,78,0.2,16284,48.6
1984,F,73,Jacqueline,78,0.2,16362,48.8
1984,F,74,Victoria,78,0.2,16440,49.0
1982,F,72,Monica,78,0.2,16082,47.4
1982,M,79,Cory,78,0.2,24356,68.5
1981,M,82,Douglas,78,0.2,24714,69.1
1981,M,83,Keith,78,0.2,24792,69.3
1980,F,67,Patricia,78,0.2,15279,46.3
2012,F,77,Cora,77,0.2,11668,27.3
2012,F,78,Jasmine,77,0.2,11745,27.5
2012,F,79,Mila,77,0.2,11822,27.7
2011,F,77,Aaliyah,77,0.2,11530,27.2
2011,F,78,Annabelle,77,0.2,11607,27.4
2011,F,79,Payton,77,0.2,11684,27.6
2010,F,83,Arianna,77,0.2,12000,28.4
2009,F,88,Aaliyah,77,0.2,12940,29.7
2009,F,89,Autumn,77,0.2,13017,29.9
2007,F,82,Eva,77,0.2,12884,29.8
2007,F,83,Peyton,77,0.2,12961,30.0
2005,F,77,Leah,77,0.2,12213,30.3
2005,F,78,Nevaeh,77,0.2,12290,30.5
2004,F,77,Jenna,77,0.2,12386,31.3
2003,F,78,Bailey,77,0.2,12821,32.5
2001,F,79,Alexa,77,0.2,13146,33.8
2001,F,80,Diana,77,0.2,13223,34.0
2000,F,77,Kathryn,77,0.2,13456,34.1
1999,F,83,Marissa,77,0.2,13983,36.1
1997,F,87,Alexandria,77,0.2,14867,39.0
1997,F,88,Michaela,77,0.2,14944,39.2
1993,F,90,Bailey,77,0.2,16666,43.3
1993,F,91,Monica,77,0.2,16743,43.5
1991,F,91,Briana,77,0.2,18389,47.1
1991,F,92,Jacqueline,77,0.2,18466,47.3
1990,F,89,Kendra,77,0.2,18629,48.0
1989,F,81,Breanna,77,0.2,17640,47.8
1989,F,82,Kathleen,77,0.2,17717,48.0
1989,M,95,Levi,77,0.2,25942,67.2
1988,M,88,Donald,77,0.2,25135,67.6
1988,M,89,Levi,77,0.2,25212,67.8
1987,F,78,Monica,77,0.2,16663,48.9
1986,F,76,Nichole,77,0.2,16417,48.5
1985,F,73,Alisha,77,0.2,16761,48.8
1984,F,75,Krystal,77,0.2,16517,49.3
1984,F,76,Lacey,77,0.2,16594,49.5
1984,M,77,Keith,77,0.2,24148,68.2
1983,M,76,Colin,77,0.2,24364,68.9
1982,F,73,Misty,77,0.2,16159,47.6
1981,M,84,Kristopher,77,0.2,24869,69.5
1980,F,68,Dawn,77,0.2,15356,46.6
1980,F,69,Teresa,77,0.2,15433,46.8
1980,M,81,Troy,77,0.2,24186,69.4
2013,F,83,Alexa,76,0.2,11977,28.7
2013,F,84,Lydia,76,0.2,12053,28.9
2013,F,85,Madelyn,76,0.2,12129,29.0
2012,F,80,Autumn,76,0.2,11898,27.9
2010,F,84,Jocelyn,76,0.2,12076,28.6
2008,F,93,Angelina,76,0.2,13742,31.1
2008,F,94,Ellie,76,0.2,13818,31.3
2008,F,95,Serenity,76,0.2,13894,31.4
2006,F,85,Jordan,76,0.2,13203,31.2
2006,F,86,Kate,76,0.2,13279,31.4
2006,F,87,Keira,76,0.2,13355,31.6
2005,F,79,Gabrielle,76,0.2,12366,30.7
2005,F,80,Sierra,76,0.2,12442,30.9
2004,F,78,Stephanie,76,0.2,12462,31.5
2003,F,79,Ellie,76,0.2,12897,32.7
2003,F,80,Sofia,76,0.2,12973,32.9
2003,F,81,Vanessa,76,0.2,13049,33.1
2002,F,77,Amy,76,0.2,12599,32.7
2002,F,78,Molly,76,0.2,12675,32.9
2002,F,79,Riley,76,0.2,12751,33.1
2001,F,81,Maya,76,0.2,13299,34.2
2000,F,78,Maya,76,0.2,13532,34.3
1999,F,84,Isabelle,76,0.2,14059,36.3
1997,F,89,Breanna,76,0.2,15020,39.4
1994,F,92,Brittney,76,0.2,16171,42.8
1993,F,92,Angela,76,0.2,16819,43.7
1993,F,93,Kaitlin,76,0.2,16895,43.9
1993,F,94,Natasha,76,0.2,16971,44.1
1992,F,92,Christine,76,0.2,17539,45.3
1989,M,96,Craig,76,0.2,26018,67.4
1988,M,90,Bryce,76,0.2,25288,68.0
1987,F,79,Molly,76,0.2,16739,49.1
1987,F,80,Patricia,76,0.2,16815,49.3
1987,F,81,Rachael,76,0.2,16891,49.6
1986,F,77,Brianna,76,0.2,16493,48.7
1986,M,81,Curtis,76,0.2,24045,67.7
1986,M,82,Devin,76,0.2,24121,67.9
1985,M,83,Jeffery,76,0.2,24670,68.8
1984,M,78,Cameron,76,0.2,24224,68.4
1983,F,69,Leslie,76,0.2,16294,48.9
1982,M,80,Brent,76,0.2,24432,68.8
1981,F,68,Lauren,76,0.2,15763,46.4
1981,F,69,Tanya,76,0.2,15839,46.6
1980,F,70,Jill,76,0.2,15509,47.0
2013,F,86,Josephine,75,0.2,12204,29.2
2013,F,87,Nevaeh,75,0.2,12279,29.4
2012,F,81,Gabriella,75,0.2,11973,28.0
2012,F,82,Lilly,75,0.2,12048,28.2
2012,F,83,Madeline,75,0.2,12123,28.4
2012,F,84,Vivian,75,0.2,12198,28.6
2011,F,80,Bella,75,0.2,11759,27.8
2011,F,81,Rylee,75,0.2,11834,28.0
2010,F,85,Aubrey,75,0.2,12151,28.8
2009,F,90,Trinity,75,0.2,13092,30.1
2008,F,96,Hayden,75,0.2,13969,31.6
2007,F,84,Autumn,75,0.2,13036,30.2
2007,F,85,Gabriella,75,0.2,13111,30.3
2007,F,86,Leah,75,0.2,13186,30.5
2006,F,88,Bailey,75,0.2,13430,31.7
2006,F,89,Sophie,75,0.2,13505,31.9
2005,F,81,Bailey,75,0.2,12517,31.1
2005,F,82,Ellie,75,0.2,12592,31.2
2004,F,79,Isabelle,75,0.2,12537,31.7
2004,F,80,Sierra,75,0.2,12612,31.8
2002,F,80,Ariana,75,0.2,12826,33.3
2002,F,81,Kimberly,75,0.2,12901,33.5
2001,F,82,Angela,75,0.2,13374,34.4
2001,F,83,Marissa,75,0.2,13449,34.6
2001,F,84,Riley,75,0.2,13524,34.7
2000,F,79,Jenna,75,0.2,13607,34.5
1999,F,85,Melissa,75,0.2,14134,36.5
1998,F,92,Tiffany,75,0.2,15038,38.8
1997,F,90,Chelsea,75,0.2,15095,39.6
1997,F,91,Erika,75,0.2,15170,39.8
1996,F,99,Jacqueline,75,0.2,15899,42.0
1994,F,93,Kylie,75,0.2,16246,43.0
1991,M,99,Isaac,75,0.2,26662,65.2
1990,F,90,Alisha,75,0.2,18704,48.2
1990,F,91,Kaitlin,75,0.2,18779,48.4
1989,M,97,Edward,75,0.2,26093,67.6
1987,M,87,Dylan,75,0.2,24716,68.4
1986,F,78,April,75,0.2,16568,48.9
1986,F,79,Jenna,75,0.2,16643,49.2
1986,F,80,Mallory,75,0.2,16718,49.4
1984,F,77,Meghan,75,0.2,16669,49.7
1983,F,70,Bethany,75,0.2,16369,49.1
1983,F,71,Brandy,75,0.2,16444,49.3
1983,F,72,Victoria,75,0.2,16519,49.6
1982,M,81,Gabriel,75,0.2,24507,69.0
1980,F,71,Anne,75,0.2,15584,47.3
2013,F,88,Isabelle,74,0.2,12353,29.6
2012,F,85,Julia,74,0.2,12272,28.7
2011,F,82,Brianna,74,0.2,11908,28.1
2011,F,83,Brooklynn,74,0.2,11982,28.3
2011,F,84,Vanessa,74,0.2,12056,28.5
2010,F,86,Piper,74,0.2,12225,28.9
2008,F,97,Stella,74,0.2,14043,31.8
2006,F,90,Ellie,74,0.2,13579,32.1
2005,F,83,Gracie,74,0.2,12666,31.4
2004,F,81,Bailey,74,0.2,12686,32.0
2004,F,82,Marissa,74,0.2,12760,32.2
2004,F,83,Rebecca,74,0.2,12834,32.4
2003,F,82,Gabrielle,74,0.2,13123,33.3
2003,F,83,Sara,74,0.2,13197,33.4
2002,F,82,Amelia,74,0.2,12975,33.7
2001,F,85,Jacqueline,74,0.2,13598,34.9
2000,F,80,Lillian,74,0.2,13681,34.7
1999,F,86,Cheyenne,74,0.2,14208,36.7
1999,F,87,Diana,74,0.2,14282,36.9
1999,F,88,Leah,74,0.2,14356,37.0
1999,F,89,Riley,74,0.2,14430,37.2
1998,F,93,Riley,74,0.2,15112,39.0
1997,F,92,Alexa,74,0.2,15244,40.0
1997,F,93,Jamie,74,0.2,15318,40.2
1997,F,94,Kendra,74,0.2,15392,40.4
1995,F,97,Kaitlin,74,0.2,16204,42.7
1995,F,98,Rachael,74,0.2,16278,42.9
1995,F,99,Sabrina,74,0.2,16352,43.1
1993,F,95,Crystal,74,0.2,17045,44.3
1991,F,93,Katelyn,74,0.2,18540,47.5
1991,F,94,Monica,74,0.2,18614,47.7
1990,F,92,Leah,74,0.2,18853,48.6
1990,F,93,Paige,74,0.2,18927,48.8
1989,F,83,Jacqueline,74,0.2,17791,48.2
1989,F,84,Jasmine,74,0.2,17865,48.4
1988,F,78,Ashlee,74,0.2,16910,47.8
1986,M,83,Colin,74,0.2,24195,68.1
